;filename;components;SMILES;CAS;InChI;Temperature, K;Pressure, kPa;Mass density, kg/m3;Mass density, kg/m3_std
99996;j.jct.2007.02.002;methyl tert-butyl ether;COC(C)(C)C;1634-04-4;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;303.15;101.325;730.06;0.05
99997;j.jct.2007.02.002;methyl tert-butyl ether;COC(C)(C)C;1634-04-4;InChIKey=BZLVMXJERCGZMT-UHFFFAOYSA-N;308.15;101.325;724.73;0.05
100003;j.jct.2007.02.002;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;288.15;101.325;813.24;0.05
100004;j.jct.2007.02.002;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;293.15;101.325;809.48;0.05
100005;j.jct.2007.02.002;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;298.15;101.325;805.67;0.05
100006;j.jct.2007.02.002;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;303.15;101.325;801.85;0.05
100007;j.jct.2007.02.002;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;308.15;101.325;797.99;0.05
101005;j.jct.2007.02.008;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;293.15;101.0;789.3;0.2
101006;j.jct.2007.02.008;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;298.15;101.0;785.1;0.2
101007;j.jct.2007.02.008;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;303.15;101.0;780.7;0.2
101059;j.jct.2007.02.008;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;101.0;683.7;0.2
101060;j.jct.2007.02.008;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;298.15;101.0;679.5;0.2
101061;j.jct.2007.02.008;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;303.15;101.0;675.2;0.2
106570;j.jct.2007.05.004;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;293.15;101.0;789.75;0.002
106571;j.jct.2007.05.004;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;298.15;101.0;785.46;0.002
106572;j.jct.2007.05.004;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;303.15;101.0;781.15;0.002
107064;j.jct.2007.05.005;2,2,4-trimethylpentane;CC(C)CC(C)(C)C;31921-36-5;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;288.15;101.3;695.948;0.1
107065;j.jct.2007.05.005;2,2,4-trimethylpentane;CC(C)CC(C)(C)C;31921-36-5;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;298.15;101.3;687.749;0.1
107066;j.jct.2007.05.005;2,2,4-trimethylpentane;CC(C)CC(C)(C)C;31921-36-5;InChIKey=NHTMVDHEPJAVLT-UHFFFAOYSA-N;323.15;101.3;666.832;0.1
107088;j.jct.2007.05.005;2-methyl-2-propanol;CC(C)(C)O;75-65-0;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;303.15;101.3;775.028;0.1
107089;j.jct.2007.05.005;2-methyl-2-propanol;CC(C)(C)O;75-65-0;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;313.15;101.3;764.554;0.1
107090;j.jct.2007.05.005;2-methyl-2-propanol;CC(C)(C)O;75-65-0;InChIKey=DKGAVHZHDRPRBM-UHFFFAOYSA-N;323.15;101.3;753.679;0.1
107094;j.jct.2007.05.005;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;288.15;101.3;793.644;0.1
107095;j.jct.2007.05.005;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;298.15;101.3;785.082;0.1
107096;j.jct.2007.05.005;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;323.15;101.3;763.177;0.1
111545;j.jct.2007.05.016;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;298.15;101.0;805.907;0.1482432
111546;j.jct.2007.05.016;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;303.15;101.0;803.155;0.1482432
111547;j.jct.2007.05.016;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;308.15;101.0;799.249;0.1482432
112616;j.jct.2007.06.009;1-butanol;CCCCO;107569-51-7;InChIKey=LRHPLDYGYMQRHN-UHFFFAOYSA-N;303.15;101.0;802.2;7.41216
118934;j.jct.2007.09.007;isopropyl ether;CC(C)OC(C)C;108-20-3;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;288.15;101.325;728.82;0.02
118935;j.jct.2007.09.007;isopropyl ether;CC(C)OC(C)C;108-20-3;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;293.15;101.325;723.67;0.02
118936;j.jct.2007.09.007;isopropyl ether;CC(C)OC(C)C;108-20-3;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;298.15;101.325;718.46;0.02
118937;j.jct.2007.09.007;isopropyl ether;CC(C)OC(C)C;108-20-3;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;303.15;101.325;713.21;0.02
118942;j.jct.2007.09.007;tetrahydrofuran;C1CCOC1;77392-70-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;288.15;101.325;892.86;0.02
118943;j.jct.2007.09.007;tetrahydrofuran;C1CCOC1;77392-70-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;293.15;101.325;887.52;0.02
118944;j.jct.2007.09.007;tetrahydrofuran;C1CCOC1;77392-70-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;298.15;101.325;882.04;0.02
118945;j.jct.2007.09.007;tetrahydrofuran;C1CCOC1;77392-70-2;InChIKey=WYURNTSHIVDZCO-UHFFFAOYSA-N;303.15;101.325;876.54;0.02
119431;j.jct.2007.09.009;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;298.15;101.325;772.2;0.0001
128384;j.jct.2008.01.002;isopropyl ether;CC(C)OC(C)C;108-20-3;InChIKey=ZAFNJMIOTHYJRJ-UHFFFAOYSA-N;298.15;101.325;718.32;0.01
128396;j.jct.2008.01.002;water;O;14314-42-2;InChIKey=XLYOFNOQVPJJNP-UHFFFAOYSA-N;298.15;101.325;997.0;0.01
132125;j.jct.2008.01.023;ethanol;CCO;121182-78-3;InChIKey=LFQSCWFLJHTTHZ-UHFFFAOYSA-N;298.15;101.325;785.18;0.1
132642;j.jct.2008.01.025;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;298.15;101.325;679.466;0.01
134166;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;1101.5;717.807;0.0717807
134167;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;2000.52;718.446;0.0718446
134168;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;4006.34;719.85;0.071985
134169;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;6005.44;721.223;0.0721223
134170;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;8147.76;722.669;0.0722669
134171;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;10096.2;723.959;0.0723959
134172;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;11827.3;725.088;0.0725088
134173;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;13955.1;726.459;0.0726459
134174;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;16060.2;727.785;0.0727785
134175;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;18039.5;729.014;0.0729014
134176;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;20020.0;730.22;0.073022
134177;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;22093.3;731.465;0.0731465
134178;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;23827.7;732.495;0.0732495
134179;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;25891.2;733.701;0.0733701
134180;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;27738.7;734.762;0.0734762
134181;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;253.15;29899.8;735.987;0.0735987
134182;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;102.15;700.687;0.0700687
134183;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;1101.26;701.507;0.0701507
134184;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;2006.3;702.244;0.0702244
134185;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;4005.43;703.841;0.0703841
134186;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;6005.46;705.403;0.0705403
134187;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;8197.47;707.077;0.0707077
134188;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;10109.3;708.507;0.0708507
134189;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;12113.7;709.976;0.0709976
134190;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;14092.3;711.403;0.0711403
134191;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;16115.7;712.831;0.0712831
134192;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;18076.0;714.19;0.071419
134193;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;20096.3;715.565;0.0715565
134194;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;22068.9;716.883;0.0716883
134195;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;24101.5;718.226;0.0718226
134196;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;25917.6;719.397;0.0719397
134197;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;27991.3;720.718;0.0720718
134198;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;273.15;29444.5;721.633;0.0721633
134200;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;1104.28;684.937;0.0684937
134201;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;2003.35;685.779;0.0685779
134202;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;4003.02;687.611;0.0687611
134203;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;6003.71;689.394;0.0689394
134204;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;8007.44;691.14;0.069114
134205;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;10027.9;692.854;0.0692854
134206;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;12138.7;694.603;0.0694603
134207;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;14007.8;696.118;0.0696118
134208;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;16160.3;697.827;0.0697827
134209;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;18149.3;699.368;0.0699368
134210;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;19992.1;700.756;0.0700756
134211;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;22123.0;702.362;0.0702362
134212;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;24036.2;703.766;0.0703766
134213;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;25999.0;705.175;0.0705175
134214;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;27982.8;706.576;0.0706576
134215;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;293.15;29985.7;707.965;0.0707965
134216;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;101.45;666.898;0.0666898
134217;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;1102.2;667.995;0.0667995
134218;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;2005.49;668.973;0.0668973
134219;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;4004.53;671.086;0.0671086
134220;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;6106.94;673.238;0.0673238
134221;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;7941.18;675.062;0.0675062
134222;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;9944.39;676.997;0.0676997
134223;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;11841.2;678.793;0.0678793
134224;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;13782.4;680.575;0.0680575
134225;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;16032.4;682.588;0.0682588
134226;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;17876.0;684.2;0.06842
134227;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;19748.4;685.804;0.0685804
134228;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;21802.9;687.518;0.0687518
134229;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;23828.7;689.172;0.0689172
134230;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;25813.9;690.765;0.0690765
134231;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;27801.4;692.324;0.0692324
134232;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;313.15;29818.4;693.872;0.0693872
134233;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;103.0;649.298;0.0649298
134234;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;1105.97;650.588;0.0650588
134235;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;2004.12;651.723;0.0651723
134236;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;4003.59;654.18;0.065418
134237;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;6004.59;656.549;0.0656549
134238;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;8005.55;658.837;0.0658837
134239;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;9901.48;660.933;0.0660933
134240;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;12083.4;663.274;0.0663274
134241;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;14040.1;665.309;0.0665309
134242;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;16005.2;667.293;0.0667293
134243;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;17854.3;669.109;0.0669109
134244;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;19984.7;671.149;0.0671149
134245;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;21966.6;672.997;0.0672997
134246;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;23925.5;674.778;0.0674778
134247;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;25823.4;676.467;0.0676467
134248;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;27822.8;678.205;0.0678205
134249;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;333.15;30009.2;680.058;0.0680058
134251;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;1182.85;632.68;0.063268
134252;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;2156.26;634.131;0.0634131
134253;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;4140.73;636.982;0.0636982
134254;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;6175.55;639.78;0.063978
134255;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;8138.91;642.37;0.064237
134256;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;10095.0;644.851;0.0644851
134257;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;12083.3;647.284;0.0647284
134258;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;14039.8;649.596;0.0649596
134259;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;16039.2;651.883;0.0651883
134260;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;18008.2;654.064;0.0654064
134261;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;19996.3;656.201;0.0656201
134262;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;21955.5;658.247;0.0658247
134263;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;23925.4;660.247;0.0660247
134264;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;25887.2;662.188;0.0662188
134265;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;27855.0;664.084;0.0664084
134266;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;353.15;29976.0;666.077;0.0666077
134267;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;1164.33;613.877;0.0613877
134268;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;2149.21;615.631;0.0615631
134269;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;4123.49;618.999;0.0618999
134270;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;5987.02;622.014;0.0622014
134271;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;8094.82;625.262;0.0625262
134272;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;10059.8;628.151;0.0628151
134273;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;12066.3;630.972;0.0630972
134274;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;14017.8;633.61;0.063361
134275;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;16044.4;636.241;0.0636241
134276;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;18058.0;638.765;0.0638765
134277;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;19975.6;641.085;0.0641085
134278;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;21959.6;643.408;0.0643408
134279;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;23948.0;645.665;0.0645665
134280;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;25804.8;647.712;0.0647712
134281;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;27898.4;649.952;0.0649952
134282;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;373.15;29818.7;651.952;0.0651952
134283;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;393.15;1101.93;593.952;0.0593952
134284;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;393.15;2001.51;595.905;0.0595905
134285;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;393.15;4002.83;600.027;0.0600027
134286;j.jct.2008.02.020;heptane;CCCCCCC;142-82-5;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;393.15;6004.29;603.884;0.0603884
