,filename,x1,x2,smiles1,smiles2,components,Mole fraction,"Temperature, K","Pressure, kPa","Excess molar enthalpy (molar enthalpy of mixing), kJ/mol","Excess molar enthalpy (molar enthalpy of mixing), kJ/mol_std"
856182,je0498457,1-butanol,tetrahydropyran,CCCCO,C1CCOCC1,1-butanol__tetrahydropyran,0.04,313.15,101.3,0.119,0.00119
856183,je0498457,1-butanol,tetrahydropyran,CCCCO,C1CCOCC1,1-butanol__tetrahydropyran,0.09,313.15,101.3,0.258,0.00258
856184,je0498457,1-butanol,tetrahydropyran,CCCCO,C1CCOCC1,1-butanol__tetrahydropyran,0.188,313.15,101.3,0.517,0.00517
856185,je0498457,1-butanol,tetrahydropyran,CCCCO,C1CCOCC1,1-butanol__tetrahydropyran,0.288,313.15,101.3,0.736,0.00736
856186,je0498457,1-butanol,tetrahydropyran,CCCCO,C1CCOCC1,1-butanol__tetrahydropyran,0.39,313.15,101.3,0.899,0.00899
856187,je0498457,1-butanol,tetrahydropyran,CCCCO,C1CCOCC1,1-butanol__tetrahydropyran,0.49,313.15,101.3,0.981,0.00981
856188,je0498457,1-butanol,tetrahydropyran,CCCCO,C1CCOCC1,1-butanol__tetrahydropyran,0.593,313.15,101.3,0.989,0.00989
856189,je0498457,1-butanol,tetrahydropyran,CCCCO,C1CCOCC1,1-butanol__tetrahydropyran,0.694,313.15,101.3,0.912,0.00912
856190,je0498457,1-butanol,tetrahydropyran,CCCCO,C1CCOCC1,1-butanol__tetrahydropyran,0.796,313.15,101.3,0.716,0.00716
856191,je0498457,1-butanol,tetrahydropyran,CCCCO,C1CCOCC1,1-butanol__tetrahydropyran,0.901,313.15,101.3,0.408,0.00408
856192,je0498457,1-butanol,tetrahydropyran,CCCCO,C1CCOCC1,1-butanol__tetrahydropyran,0.952,313.15,101.3,0.216,0.00216
856193,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.05,298.15,101.3,0.23615,0.00118075
856194,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.1,298.15,101.3,0.45136,0.0022568
856195,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.15,298.15,101.3,0.59528,0.0029764
856196,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.2,298.15,101.3,0.68862,0.0034431
856197,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.25,298.15,101.3,0.75364,0.0037682
856198,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.3,298.15,101.3,0.80336,0.0040168
856199,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.35,298.15,101.3,0.84066,0.0042033
856200,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.4,298.15,101.3,0.85247,0.00426235
856201,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.45,298.15,101.3,0.85205,0.00426025
856202,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.5,298.15,101.3,0.8491,0.0042455
856203,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.55,298.15,101.3,0.82187,0.00410935
856204,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.6,298.15,101.3,0.7916,0.003958
856205,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.65,298.15,101.3,0.7345,0.0036725
856206,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.7,298.15,101.3,0.64724,0.0032362
856207,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.75,298.15,101.3,0.57017,0.00285085
856208,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.8,298.15,101.3,0.46341,0.00231705
856209,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.85,298.15,101.3,0.33879,0.00169395
856210,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.9,298.15,101.3,0.23237,0.00116185
856211,je049852v,ethanol,tetrahydropyran,CCO,C1CCOCC1,ethanol__tetrahydropyran,0.95,298.15,101.3,0.13859,0.00069295
879330,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.038,308.15,101.0,0.0921,0.000921
879331,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.0732,308.15,101.0,0.1928,0.001928
879332,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.1059,308.15,101.0,0.2741,0.002741
879333,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.1364,308.15,101.0,0.367,0.00367
879334,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.1916,308.15,101.0,0.5079,0.005079
879335,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.2401,308.15,101.0,0.6199,0.006199
879336,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.3216,308.15,101.0,0.7615,0.007615
879337,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.3871,308.15,101.0,0.849,0.00849
879338,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.4866,308.15,101.0,0.9688,0.009688
879339,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.5872,308.15,101.0,1.0408,0.010408
879340,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.6547,308.15,101.0,1.0643,0.010643
879341,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.7398,308.15,101.0,1.0539,0.010539
879342,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.7913,308.15,101.0,1.0034,0.010034
879343,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.8505,308.15,101.0,0.8816,0.008816
879344,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.8835,308.15,101.0,0.7757,0.007757
879345,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.9191,308.15,101.0,0.6101,0.006101
879346,je050085p,benzyl alcohol,methoxybenzene,OCc1ccccc1,COc1ccccc1,benzyl alcohol__methoxybenzene,0.9578,308.15,101.0,0.367,0.00367
879371,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.0437,308.15,101.0,0.0951,0.000951
879372,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.0838,308.15,101.0,0.2001,0.002001
879373,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.1206,308.15,101.0,0.3047,0.003047
879374,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.1546,308.15,101.0,0.3966,0.003966
879375,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.2153,308.15,101.0,0.5592,0.005592
879376,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.2678,308.15,101.0,0.688,0.00688
879377,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.3543,308.15,101.0,0.8677,0.008677
879378,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.4224,308.15,101.0,0.952,0.00952
879379,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.5232,308.15,101.0,1.0457,0.010457
879380,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.6221,308.15,101.0,1.1248,0.011248
879381,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.687,308.15,101.0,1.1429,0.011429
879382,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.767,308.15,101.0,1.1154,0.011154
879383,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.8145,308.15,101.0,1.0491,0.010491
879384,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.8682,308.15,101.0,0.9077,0.009077
879385,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.9006,308.15,101.0,0.7757,0.007757
879386,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.9294,308.15,101.0,0.6133,0.006133
879387,je050085p,2-phenylethanol,methoxybenzene,OCCc1ccccc1,COc1ccccc1,2-phenylethanol__methoxybenzene,0.9634,308.15,101.0,0.3613,0.003613
879412,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.0493,308.15,101.0,0.1266,0.001266
879413,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.094,308.15,101.0,0.2467,0.002467
879414,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.1347,308.15,101.0,0.3611,0.003611
879415,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.1719,308.15,101.0,0.4468,0.004468
879416,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.2374,308.15,101.0,0.6076,0.006076
879417,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.2934,308.15,101.0,0.7173,0.007173
879418,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.3838,308.15,101.0,0.8557,0.008557
879419,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.4536,308.15,101.0,0.9373,0.009373
879420,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.5547,308.15,101.0,1.0293,0.010293
879421,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.6514,308.15,101.0,1.0913,0.010913
879422,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.7136,308.15,101.0,1.1088,0.011088
879423,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.7889,308.15,101.0,1.0791,0.010791
879424,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.8328,308.15,101.0,1.0006,0.010006
879425,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.877,308.15,101.0,0.8681,0.008681
879426,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.9088,308.15,101.0,0.7339,0.007339
879427,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.9373,308.15,101.0,0.5552,0.005552
879428,je050085p,methoxybenzene,3-phenyl-1-propanol,COc1ccccc1,OCCCc1ccccc1,methoxybenzene__3-phenyl-1-propanol,0.9676,308.15,101.0,0.3253,0.003253
879453,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.0328,308.15,101.0,0.1033,0.001033
879454,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.0636,308.15,101.0,0.1901,0.001901
879455,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.0924,308.15,101.0,0.2833,0.002833
879456,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.1195,308.15,101.0,0.3575,0.003575
879457,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.1691,308.15,101.0,0.495,0.00495
879458,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.2135,308.15,101.0,0.6158,0.006158
879459,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.2893,308.15,101.0,0.7393,0.007393
879460,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.3517,308.15,101.0,0.8561,0.008561
879461,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.4488,308.15,101.0,0.9718,0.009718
879462,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.5499,308.15,101.0,1.0561,0.010561
879463,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.6196,308.15,101.0,1.0959,0.010959
879464,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.7095,308.15,101.0,1.1139,0.011139
879465,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.7651,308.15,101.0,1.083,0.01083
879466,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.8301,308.15,101.0,0.9713,0.009713
879467,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.8669,308.15,101.0,0.8745,0.008745
879468,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.907,308.15,101.0,0.707,0.00707
879469,je050085p,benzyl alcohol,ethoxybenzene,OCc1ccccc1,CCOc1ccccc1,benzyl alcohol__ethoxybenzene,0.9513,308.15,101.0,0.4332,0.004332
879494,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.0378,308.15,101.0,0.1128,0.001128
879495,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.0728,308.15,101.0,0.2233,0.002233
879496,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.1054,308.15,101.0,0.3228,0.003228
879497,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.1358,308.15,101.0,0.4098,0.004098
879498,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.1907,308.15,101.0,0.5643,0.005643
879499,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.2391,308.15,101.0,0.6669,0.006669
879500,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.3203,308.15,101.0,0.8057,0.008057
879501,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.3858,308.15,101.0,0.9115,0.009115
879502,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.4852,308.15,101.0,1.0249,0.010249
879503,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.5857,308.15,101.0,1.1226,0.011226
879504,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.6534,308.15,101.0,1.1492,0.011492
879505,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.7388,308.15,101.0,1.1427,0.011427
879506,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.7904,308.15,101.0,1.1025,0.011025
879507,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.8498,308.15,101.0,0.9714,0.009714
879508,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.8829,308.15,101.0,0.8532,0.008532
879509,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.9188,308.15,101.0,0.6744,0.006744
879510,je050085p,2-phenylethanol,ethoxybenzene,OCCc1ccccc1,CCOc1ccccc1,2-phenylethanol__ethoxybenzene,0.9577,308.15,101.0,0.4036,0.004036
879537,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.0427,308.15,101.0,0.1378,0.001378
879538,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.0818,308.15,101.0,0.2642,0.002642
879539,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.118,308.15,101.0,0.368,0.00368
879540,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.1513,308.15,101.0,0.4762,0.004762
879541,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.211,308.15,101.0,0.6106,0.006106
879542,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.2629,308.15,101.0,0.7,0.007
879543,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.3485,308.15,101.0,0.8062,0.008062
879544,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.4162,308.15,101.0,0.8861,0.008861
879545,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.5169,308.15,101.0,0.989,0.00989
879546,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.6162,308.15,101.0,1.0741,0.010741
879547,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.6815,308.15,101.0,1.1154,0.011154
879548,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.7625,308.15,101.0,1.1164,0.011164
879549,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.8106,308.15,101.0,1.0651,0.010651
879550,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.8596,308.15,101.0,0.9423,0.009423
879551,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.8954,308.15,101.0,0.8129,0.008129
879552,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.9277,308.15,101.0,0.6348,0.006348
879553,je050085p,ethoxybenzene,3-phenyl-1-propanol,CCOc1ccccc1,OCCCc1ccccc1,ethoxybenzene__3-phenyl-1-propanol,0.9625,308.15,101.0,0.3747,0.003747
912993,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.0247,308.15,101.0,-0.0067,2e-07
912994,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.0481,308.15,101.0,0.001,2e-07
912995,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.0705,308.15,101.0,0.0178,2e-07
912996,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.0918,308.15,101.0,0.0403,2e-07
912997,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.1317,308.15,101.0,0.0927,2e-07
912998,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.1682,308.15,101.0,0.1487,2e-07
912999,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.2327,308.15,101.0,0.2533,2e-07
913000,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.288,308.15,101.0,0.3435,2e-07
913001,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.3776,308.15,101.0,0.4754,2e-07
913002,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.4765,308.15,101.0,0.5882,2e-07
913003,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.5482,308.15,101.0,0.6422,2e-07
913004,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.6454,308.15,101.0,0.6809,2e-07
913005,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.7082,308.15,101.0,0.6883,2e-07
913006,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.7845,308.15,101.0,0.6726,2e-07
913007,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.8292,308.15,101.0,0.6413,2e-07
913008,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.8792,308.15,101.0,0.5697,2e-07
913009,je0504212,benzyl alcohol,dibutyl ether,OCc1ccccc1,CCCCOCCCC,benzyl alcohol__dibutyl ether,0.9357,308.15,101.0,0.4007,2e-07
913010,je0504212,benzyl alcohol,2-ethoxyethanol,OCc1ccccc1,CCOCCO,"benzyl alcohol__ethanol, 2-ethoxy-",0.0424,308.15,101.0,-0.0908,2e-07
913011,je0504212,benzyl alcohol,2-ethoxyethanol,OCc1ccccc1,CCOCCO,"benzyl alcohol__ethanol, 2-ethoxy-",0.0814,308.15,101.0,-0.162,2e-07
913012,je0504212,benzyl alcohol,2-ethoxyethanol,OCc1ccccc1,CCOCCO,"benzyl alcohol__ethanol, 2-ethoxy-",0.1173,308.15,101.0,-0.2184,2e-07
913013,je0504212,benzyl alcohol,2-ethoxyethanol,OCc1ccccc1,CCOCCO,"benzyl alcohol__ethanol, 2-ethoxy-",0.1505,308.15,101.0,-0.2656,2e-07
913014,je0504212,benzyl alcohol,2-ethoxyethanol,OCc1ccccc1,CCOCCO,"benzyl alcohol__ethanol, 2-ethoxy-",0.21,308.15,101.0,-0.3361,2e-07
913015,je0504212,benzyl alcohol,2-ethoxyethanol,OCc1ccccc1,CCOCCO,"benzyl alcohol__ethanol, 2-ethoxy-",0.2617,308.15,101.0,-0.3853,2e-07
913016,je0504212,benzyl alcohol,2-ethoxyethanol,OCc1ccccc1,CCOCCO,"benzyl alcohol__ethanol, 2-ethoxy-",0.3471,308.15,101.0,-0.4414,2e-07
913017,je0504212,benzyl alcohol,2-ethoxyethanol,OCc1ccccc1,CCOCCO,"benzyl alcohol__ethanol, 2-ethoxy-",0.4148,308.15,101.0,-0.4607,2e-07
913018,je0504212,benzyl alcohol,2-ethoxyethanol,OCc1ccccc1,CCOCCO,"benzyl alcohol__ethanol, 2-ethoxy-",0.5154,308.15,101.0,-0.4578,2e-07
913019,je0504212,benzyl alcohol,2-ethoxyethanol,OCc1ccccc1,CCOCCO,"benzyl alcohol__ethanol, 2-ethoxy-",0.6147,308.15,101.0,-0.419,2e-07
913020,je0504212,benzyl alcohol,2-ethoxyethanol,OCc1ccccc1,CCOCCO,"benzyl alcohol__ethanol, 2-ethoxy-",0.6802,308.15,101.0,-0.3754,2e-07
913021,je0504212,benzyl alcohol,2-ethoxyethanol,OCc1ccccc1,CCOCCO,"benzyl alcohol__ethanol, 2-ethoxy-",0.7613,308.15,101.0,-0.3019,2e-07
