,filename,x1,x2,smiles1,smiles2,components,Mole fraction,"Speed of sound, m/s","Speed of sound, m/s_std"
642773,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.9527,1284.66,0.1
642774,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.0539,1125.54,0.1
642775,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.1088,1137.7,0.1
642776,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.1607,1148.86,0.1
642777,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.2041,1157.94,0.1
642778,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.2567,1168.55,0.1
642779,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.3095,1178.77,0.1
642780,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.4041,1195.89,0.1
642781,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.5041,1212.12,0.1
642782,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.6113,1227.99,0.1
642783,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.7078,1240.6,0.1
642784,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.8095,1252.64,0.1
642785,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.857,1257.84,0.1
642786,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.9069,1263.04,0.1
642787,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.9527,1267.68,0.1
642788,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.0539,1108.02,0.1
642789,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.1088,1120.15,0.1
642790,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.1607,1131.38,0.1
642791,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.2041,1140.51,0.1
642792,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.2567,1151.26,0.1
642793,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.3095,1161.51,0.1
642794,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.4041,1178.65,0.1
642795,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.5041,1195.12,0.1
642796,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.6113,1211.08,0.1
642797,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.7078,1223.67,0.1
642798,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.8095,1235.81,0.1
642799,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.857,1240.99,0.1
642800,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.9069,1246.19,0.1
642801,j.fluid.2013.06.021,2-propanol,2-butoxyethanol,CC(C)O,CCCCOCCO,2-propanol__2-butoxyethanol,0.9527,1250.78,0.1
642914,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.0516,1262.21,0.1
642915,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.1011,1266.6,0.1
642916,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.1535,1271.09,0.1
642917,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.2027,1275.17,0.1
642918,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.2537,1279.2,0.1
642919,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.3027,1282.92,0.1
642920,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.4,1289.82,0.1
642921,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.5055,1296.66,0.1
642922,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.6054,1302.53,0.1
642923,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.7025,1307.9,0.1
642924,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.8042,1313.24,0.1
642925,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.8552,1315.86,0.1
642926,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.906,1318.45,0.1
642927,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.9526,1320.87,0.1
642928,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.0516,1245.25,0.1
642929,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.1011,1249.69,0.1
642930,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.1535,1254.23,0.1
642931,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.2027,1258.29,0.1
642932,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.2537,1262.34,0.1
642933,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.3027,1266.08,0.1
642934,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.4,1272.94,0.1
642935,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.5055,1279.7,0.1
642936,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.6054,1285.56,0.1
642937,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.7025,1290.93,0.1
642938,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.8042,1296.25,0.1
642939,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.8552,1298.85,0.1
642940,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.906,1301.4,0.1
642941,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.9526,1303.79,0.1
642942,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.0516,1228.51,0.1
642943,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.1011,1233.04,0.1
642944,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.1535,1237.53,0.1
642945,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.2027,1241.54,0.1
642946,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.2537,1245.48,0.1
642947,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.3027,1249.12,0.1
642948,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.4,1255.88,0.1
642949,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.5055,1262.62,0.1
642950,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.6054,1268.57,0.1
642951,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.7025,1274.01,0.1
642952,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.8042,1279.38,0.1
642953,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.8552,1281.96,0.1
642954,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.906,1284.47,0.1
642955,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.9526,1286.73,0.1
642956,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.0516,1211.84,0.1
642957,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.1011,1216.27,0.1
642958,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.1535,1220.72,0.1
642959,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.2027,1224.71,0.1
642960,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.2537,1228.66,0.1
642961,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.3027,1232.31,0.1
642962,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.4,1239.1,0.1
642963,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.5055,1245.93,0.1
642964,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.6054,1251.91,0.1
642965,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.7025,1257.37,0.1
642966,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.8042,1262.75,0.1
642967,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.8552,1265.33,0.1
642968,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.906,1267.82,0.1
642969,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.9526,1270.04,0.1
642970,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.0516,1195.25,0.1
642971,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.1011,1199.67,0.1
642972,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.1535,1204.14,0.1
642973,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.2027,1208.19,0.1
642974,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.2537,1212.18,0.1
642975,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.3027,1215.87,0.1
642976,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.4,1222.69,0.1
642977,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.5055,1229.48,0.1
642978,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.6054,1235.4,0.1
642979,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.7025,1240.72,0.1
642980,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.8042,1245.98,0.1
642981,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.8552,1248.51,0.1
642982,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.906,1250.98,0.1
642983,j.fluid.2013.06.021,1-butanol,2-butoxyethanol,CCCCO,CCCCOCCO,1-butanol__2-butoxyethanol,0.9526,1253.21,0.1
643096,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.0517,1236.45,0.1
643097,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.1011,1242.03,0.1
643098,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.152,1247.66,0.1
643099,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.2027,1253.1,0.1
643100,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.2541,1258.42,0.1
643101,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.3092,1263.98,0.1
643102,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.4012,1272.91,0.1
643103,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.5011,1282.15,0.1
643104,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.6065,1291.4,0.1
643105,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.7054,1299.75,0.1
643106,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.806,1307.89,0.1
643107,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.8558,1311.83,0.1
643108,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.8999,1315.35,0.1
643109,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.9516,1319.31,0.1
643110,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.0517,1218.86,0.1
643111,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.1011,1224.33,0.1
643112,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.152,1229.91,0.1
643113,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.2027,1235.33,0.1
643114,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.2541,1240.73,0.1
643115,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.3092,1246.36,0.1
643116,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.4012,1255.44,0.1
643117,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.5011,1264.81,0.1
643118,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.6065,1274.16,0.1
643119,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.7054,1282.55,0.1
643120,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.806,1290.68,0.1
643121,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.8558,1294.58,0.1
643122,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.8999,1298.09,0.1
643123,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.9516,1302.16,0.1
643124,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.0517,1202.04,0.1
643125,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.1011,1206.97,0.1
643126,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.152,1212.29,0.1
643127,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.2027,1217.66,0.1
643128,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.2541,1222.99,0.1
643129,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.3092,1228.58,0.1
643130,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.4012,1237.72,0.1
643131,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.5011,1247.38,0.1
643132,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.6065,1257.09,0.1
643133,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.7054,1265.55,0.1
643134,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.806,1273.8,0.1
643135,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.8558,1277.7,0.1
643136,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.8999,1281.25,0.1
643137,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.9516,1285.09,0.1
643138,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.0517,1182.97,0.1
643139,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.1011,1188.73,0.1
643140,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.152,1194.52,0.1
643141,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.2027,1200.02,0.1
643142,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.2541,1205.56,0.1
643143,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.3092,1211.38,0.1
643144,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.4012,1220.64,0.1
643145,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.5011,1230.28,0.1
643146,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.6065,1239.95,0.1
643147,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.7054,1248.57,0.1
643148,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.806,1256.74,0.1
643149,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.8558,1260.78,0.1
643150,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.8999,1264.22,0.1
643151,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.9516,1268.24,0.1
643152,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.0517,1164.94,0.1
643153,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.1011,1170.63,0.1
643154,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.152,1176.59,0.1
643155,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.2027,1182.29,0.1
643156,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.2541,1188.02,0.1
643157,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.3092,1193.91,0.1
643158,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.4012,1203.45,0.1
643159,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.5011,1213.3,0.1
643160,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.6065,1223.12,0.1
643161,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.7054,1231.82,0.1
643162,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.806,1240.17,0.1
643163,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.8558,1244.14,0.1
643164,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.8999,1247.59,0.1
643165,j.fluid.2013.06.021,butan-2-ol,2-butoxyethanol,CCC(C)O,CCCCOCCO,2-butanol__2-butoxyethanol,0.9516,1251.56,0.1
676883,j.fluid.2014.06.005,1-propanol,"1,3-propanediol",CCCO,OCCCO,"1-propanol__1,3-propanediol",0,1624.74,0.5
676884,j.fluid.2014.06.005,1-propanol,"1,3-propanediol",CCCO,OCCCO,"1-propanol__1,3-propanediol",0.1,1583.82,0.5
676885,j.fluid.2014.06.005,1-propanol,"1,3-propanediol",CCCO,OCCCO,"1-propanol__1,3-propanediol",0.2,1538.93,0.5
676886,j.fluid.2014.06.005,1-propanol,"1,3-propanediol",CCCO,OCCCO,"1-propanol__1,3-propanediol",0.3,1495.07,0.5
676887,j.fluid.2014.06.005,1-propanol,"1,3-propanediol",CCCO,OCCCO,"1-propanol__1,3-propanediol",0.4,1450.76,0.5
676888,j.fluid.2014.06.005,1-propanol,"1,3-propanediol",CCCO,OCCCO,"1-propanol__1,3-propanediol",0.5,1406.76,0.5
676889,j.fluid.2014.06.005,1-propanol,"1,3-propanediol",CCCO,OCCCO,"1-propanol__1,3-propanediol",0.6,1363.3,0.5
676890,j.fluid.2014.06.005,1-propanol,"1,3-propanediol",CCCO,OCCCO,"1-propanol__1,3-propanediol",0.7,1321.87,0.5
