,filename,components,smiles,"Temperature, K","Pressure, kPa","Mass density, kg/m3","Mass density, kg/m3_std","Speed of sound, m/s","Speed of sound, m/s_std",Relative permittivity at zero frequency,Relative permittivity at zero frequency_std,"Specific heat capacity at constant pressure, J/K/kg","Specific heat capacity at constant pressure, J/K/kg_std","Molar heat capacity at constant pressure, J/K/mol","Molar heat capacity at constant pressure, J/K/mol_std","Molar heat capacity at constant volume, J/K/mol","Molar heat capacity at constant volume, J/K/mol_std","Molar volume, m3/mol","Molar volume, m3/mol_std"
863177,je049929f,2-methoxyethanol,COCCO,353.15,45000.0,941.8,,,,,,,,,,,,,
863178,je049929f,2-methoxyethanol,COCCO,353.15,50000.0,945.1,,,,,,,,,,,,,
863179,je049929f,2-methoxyethanol,COCCO,353.15,55000.0,948.2,,,,,,,,,,,,,
863180,je049929f,2-methoxyethanol,COCCO,353.15,60000.0,951.2,,,,,,,,,,,,,
863182,je049929f,2-isopropoxyethanol,CC(C)OCCO,293.15,5000.0,907.3,,,,,,,,,,,,,
863183,je049929f,2-isopropoxyethanol,CC(C)OCCO,293.15,10000.0,910.8,,,,,,,,,,,,,
863184,je049929f,2-isopropoxyethanol,CC(C)OCCO,293.15,15000.0,914.1,,,,,,,,,,,,,
863185,je049929f,2-isopropoxyethanol,CC(C)OCCO,293.15,20000.0,917.3,,,,,,,,,,,,,
863186,je049929f,2-isopropoxyethanol,CC(C)OCCO,293.15,25000.0,920.4,,,,,,,,,,,,,
863187,je049929f,2-isopropoxyethanol,CC(C)OCCO,293.15,30000.0,923.6,,,,,,,,,,,,,
863188,je049929f,2-isopropoxyethanol,CC(C)OCCO,293.15,35000.0,926.4,,,,,,,,,,,,,
863189,je049929f,2-isopropoxyethanol,CC(C)OCCO,293.15,40000.0,929.2,,,,,,,,,,,,,
863190,je049929f,2-isopropoxyethanol,CC(C)OCCO,293.15,45000.0,932.0,,,,,,,,,,,,,
863191,je049929f,2-isopropoxyethanol,CC(C)OCCO,293.15,50000.0,934.5,,,,,,,,,,,,,
863192,je049929f,2-isopropoxyethanol,CC(C)OCCO,293.15,55000.0,937.1,,,,,,,,,,,,,
863193,je049929f,2-isopropoxyethanol,CC(C)OCCO,293.15,60000.0,939.6,,,,,,,,,,,,,
863195,je049929f,2-isopropoxyethanol,CC(C)OCCO,303.15,5000.0,898.4,,,,,,,,,,,,,
863196,je049929f,2-isopropoxyethanol,CC(C)OCCO,303.15,10000.0,902.1,,,,,,,,,,,,,
863197,je049929f,2-isopropoxyethanol,CC(C)OCCO,303.15,15000.0,905.5,,,,,,,,,,,,,
863198,je049929f,2-isopropoxyethanol,CC(C)OCCO,303.15,20000.0,908.8,,,,,,,,,,,,,
863199,je049929f,2-isopropoxyethanol,CC(C)OCCO,303.15,25000.0,912.1,,,,,,,,,,,,,
863200,je049929f,2-isopropoxyethanol,CC(C)OCCO,303.15,30000.0,915.2,,,,,,,,,,,,,
863201,je049929f,2-isopropoxyethanol,CC(C)OCCO,303.15,35000.0,918.2,,,,,,,,,,,,,
863202,je049929f,2-isopropoxyethanol,CC(C)OCCO,303.15,40000.0,921.2,,,,,,,,,,,,,
863203,je049929f,2-isopropoxyethanol,CC(C)OCCO,303.15,45000.0,924.0,,,,,,,,,,,,,
863204,je049929f,2-isopropoxyethanol,CC(C)OCCO,303.15,50000.0,927.0,,,,,,,,,,,,,
863205,je049929f,2-isopropoxyethanol,CC(C)OCCO,303.15,55000.0,929.7,,,,,,,,,,,,,
863206,je049929f,2-isopropoxyethanol,CC(C)OCCO,303.15,60000.0,932.1,,,,,,,,,,,,,
863208,je049929f,2-isopropoxyethanol,CC(C)OCCO,313.15,5000.0,889.2,,,,,,,,,,,,,
863209,je049929f,2-isopropoxyethanol,CC(C)OCCO,313.15,10000.0,893.2,,,,,,,,,,,,,
863210,je049929f,2-isopropoxyethanol,CC(C)OCCO,313.15,15000.0,896.9,,,,,,,,,,,,,
863211,je049929f,2-isopropoxyethanol,CC(C)OCCO,313.15,20000.0,900.4,,,,,,,,,,,,,
863212,je049929f,2-isopropoxyethanol,CC(C)OCCO,313.15,25000.0,903.7,,,,,,,,,,,,,
863213,je049929f,2-isopropoxyethanol,CC(C)OCCO,313.15,30000.0,907.2,,,,,,,,,,,,,
863214,je049929f,2-isopropoxyethanol,CC(C)OCCO,313.15,35000.0,910.2,,,,,,,,,,,,,
863215,je049929f,2-isopropoxyethanol,CC(C)OCCO,313.15,40000.0,913.3,,,,,,,,,,,,,
863216,je049929f,2-isopropoxyethanol,CC(C)OCCO,313.15,45000.0,916.2,,,,,,,,,,,,,
863217,je049929f,2-isopropoxyethanol,CC(C)OCCO,313.15,50000.0,919.1,,,,,,,,,,,,,
863218,je049929f,2-isopropoxyethanol,CC(C)OCCO,313.15,55000.0,921.9,,,,,,,,,,,,,
863219,je049929f,2-isopropoxyethanol,CC(C)OCCO,313.15,60000.0,924.8,,,,,,,,,,,,,
863221,je049929f,2-isopropoxyethanol,CC(C)OCCO,323.15,5000.0,880.1,,,,,,,,,,,,,
863222,je049929f,2-isopropoxyethanol,CC(C)OCCO,323.15,10000.0,884.3,,,,,,,,,,,,,
863223,je049929f,2-isopropoxyethanol,CC(C)OCCO,323.15,15000.0,888.2,,,,,,,,,,,,,
863224,je049929f,2-isopropoxyethanol,CC(C)OCCO,323.15,20000.0,891.9,,,,,,,,,,,,,
863225,je049929f,2-isopropoxyethanol,CC(C)OCCO,323.15,25000.0,895.4,,,,,,,,,,,,,
863226,je049929f,2-isopropoxyethanol,CC(C)OCCO,323.15,30000.0,899.0,,,,,,,,,,,,,
863227,je049929f,2-isopropoxyethanol,CC(C)OCCO,323.15,35000.0,902.3,,,,,,,,,,,,,
863228,je049929f,2-isopropoxyethanol,CC(C)OCCO,323.15,40000.0,905.4,,,,,,,,,,,,,
863229,je049929f,2-isopropoxyethanol,CC(C)OCCO,323.15,45000.0,908.5,,,,,,,,,,,,,
863230,je049929f,2-isopropoxyethanol,CC(C)OCCO,323.15,50000.0,911.4,,,,,,,,,,,,,
863231,je049929f,2-isopropoxyethanol,CC(C)OCCO,323.15,55000.0,914.5,,,,,,,,,,,,,
863232,je049929f,2-isopropoxyethanol,CC(C)OCCO,323.15,60000.0,917.3,,,,,,,,,,,,,
863234,je049929f,2-isopropoxyethanol,CC(C)OCCO,333.15,5000.0,871.0,,,,,,,,,,,,,
863235,je049929f,2-isopropoxyethanol,CC(C)OCCO,333.15,10000.0,875.2,,,,,,,,,,,,,
863236,je049929f,2-isopropoxyethanol,CC(C)OCCO,333.15,15000.0,879.4,,,,,,,,,,,,,
863237,je049929f,2-isopropoxyethanol,CC(C)OCCO,333.15,20000.0,883.3,,,,,,,,,,,,,
863238,je049929f,2-isopropoxyethanol,CC(C)OCCO,333.15,25000.0,887.0,,,,,,,,,,,,,
863239,je049929f,2-isopropoxyethanol,CC(C)OCCO,333.15,30000.0,890.7,,,,,,,,,,,,,
863240,je049929f,2-isopropoxyethanol,CC(C)OCCO,333.15,35000.0,894.2,,,,,,,,,,,,,
863241,je049929f,2-isopropoxyethanol,CC(C)OCCO,333.15,40000.0,897.4,,,,,,,,,,,,,
863242,je049929f,2-isopropoxyethanol,CC(C)OCCO,333.15,45000.0,900.7,,,,,,,,,,,,,
863243,je049929f,2-isopropoxyethanol,CC(C)OCCO,333.15,50000.0,903.6,,,,,,,,,,,,,
863244,je049929f,2-isopropoxyethanol,CC(C)OCCO,333.15,55000.0,906.9,,,,,,,,,,,,,
863245,je049929f,2-isopropoxyethanol,CC(C)OCCO,333.15,60000.0,910.0,,,,,,,,,,,,,
863247,je049929f,2-isopropoxyethanol,CC(C)OCCO,343.15,5000.0,861.5,,,,,,,,,,,,,
863248,je049929f,2-isopropoxyethanol,CC(C)OCCO,343.15,10000.0,866.1,,,,,,,,,,,,,
863249,je049929f,2-isopropoxyethanol,CC(C)OCCO,343.15,15000.0,870.5,,,,,,,,,,,,,
863250,je049929f,2-isopropoxyethanol,CC(C)OCCO,343.15,20000.0,874.7,,,,,,,,,,,,,
863251,je049929f,2-isopropoxyethanol,CC(C)OCCO,343.15,25000.0,878.6,,,,,,,,,,,,,
863252,je049929f,2-isopropoxyethanol,CC(C)OCCO,343.15,30000.0,882.5,,,,,,,,,,,,,
863253,je049929f,2-isopropoxyethanol,CC(C)OCCO,343.15,35000.0,886.1,,,,,,,,,,,,,
863254,je049929f,2-isopropoxyethanol,CC(C)OCCO,343.15,40000.0,889.5,,,,,,,,,,,,,
863255,je049929f,2-isopropoxyethanol,CC(C)OCCO,343.15,45000.0,893.1,,,,,,,,,,,,,
863256,je049929f,2-isopropoxyethanol,CC(C)OCCO,343.15,50000.0,896.4,,,,,,,,,,,,,
863257,je049929f,2-isopropoxyethanol,CC(C)OCCO,343.15,55000.0,899.4,,,,,,,,,,,,,
863258,je049929f,2-isopropoxyethanol,CC(C)OCCO,343.15,60000.0,902.5,,,,,,,,,,,,,
863260,je049929f,2-isopropoxyethanol,CC(C)OCCO,353.15,5000.0,851.9,,,,,,,,,,,,,
863261,je049929f,2-isopropoxyethanol,CC(C)OCCO,353.15,10000.0,856.7,,,,,,,,,,,,,
863262,je049929f,2-isopropoxyethanol,CC(C)OCCO,353.15,15000.0,861.6,,,,,,,,,,,,,
863263,je049929f,2-isopropoxyethanol,CC(C)OCCO,353.15,20000.0,865.8,,,,,,,,,,,,,
863264,je049929f,2-isopropoxyethanol,CC(C)OCCO,353.15,25000.0,870.0,,,,,,,,,,,,,
863265,je049929f,2-isopropoxyethanol,CC(C)OCCO,353.15,30000.0,874.1,,,,,,,,,,,,,
863266,je049929f,2-isopropoxyethanol,CC(C)OCCO,353.15,35000.0,877.8,,,,,,,,,,,,,
863267,je049929f,2-isopropoxyethanol,CC(C)OCCO,353.15,40000.0,881.6,,,,,,,,,,,,,
863268,je049929f,2-isopropoxyethanol,CC(C)OCCO,353.15,45000.0,885.2,,,,,,,,,,,,,
863269,je049929f,2-isopropoxyethanol,CC(C)OCCO,353.15,50000.0,888.3,,,,,,,,,,,,,
863270,je049929f,2-isopropoxyethanol,CC(C)OCCO,353.15,55000.0,891.7,,,,,,,,,,,,,
863271,je049929f,2-isopropoxyethanol,CC(C)OCCO,353.15,60000.0,894.9,,,,,,,,,,,,,
863273,je049929f,"ethanol, 2-ethoxy-",CCOCCO,293.15,5000.0,932.9,,,,,,,,,,,,,
863274,je049929f,"ethanol, 2-ethoxy-",CCOCCO,293.15,10000.0,936.2,,,,,,,,,,,,,
863275,je049929f,"ethanol, 2-ethoxy-",CCOCCO,293.15,15000.0,939.3,,,,,,,,,,,,,
863276,je049929f,"ethanol, 2-ethoxy-",CCOCCO,293.15,20000.0,942.4,,,,,,,,,,,,,
863277,je049929f,"ethanol, 2-ethoxy-",CCOCCO,293.15,25000.0,945.2,,,,,,,,,,,,,
863278,je049929f,"ethanol, 2-ethoxy-",CCOCCO,293.15,30000.0,948.2,,,,,,,,,,,,,
863279,je049929f,"ethanol, 2-ethoxy-",CCOCCO,293.15,35000.0,951.1,,,,,,,,,,,,,
863280,je049929f,"ethanol, 2-ethoxy-",CCOCCO,293.15,40000.0,953.7,,,,,,,,,,,,,
863281,je049929f,"ethanol, 2-ethoxy-",CCOCCO,293.15,45000.0,956.5,,,,,,,,,,,,,
863282,je049929f,"ethanol, 2-ethoxy-",CCOCCO,293.15,50000.0,959.0,,,,,,,,,,,,,
863283,je049929f,"ethanol, 2-ethoxy-",CCOCCO,293.15,55000.0,961.6,,,,,,,,,,,,,
863284,je049929f,"ethanol, 2-ethoxy-",CCOCCO,293.15,60000.0,964.0,,,,,,,,,,,,,
863286,je049929f,"ethanol, 2-ethoxy-",CCOCCO,303.15,5000.0,924.0,,,,,,,,,,,,,
863287,je049929f,"ethanol, 2-ethoxy-",CCOCCO,303.15,10000.0,927.4,,,,,,,,,,,,,
863288,je049929f,"ethanol, 2-ethoxy-",CCOCCO,303.15,15000.0,930.7,,,,,,,,,,,,,
863289,je049929f,"ethanol, 2-ethoxy-",CCOCCO,303.15,20000.0,933.9,,,,,,,,,,,,,
863290,je049929f,"ethanol, 2-ethoxy-",CCOCCO,303.15,25000.0,937.0,,,,,,,,,,,,,
863291,je049929f,"ethanol, 2-ethoxy-",CCOCCO,303.15,30000.0,939.9,,,,,,,,,,,,,
863292,je049929f,"ethanol, 2-ethoxy-",CCOCCO,303.15,35000.0,942.9,,,,,,,,,,,,,
863293,je049929f,"ethanol, 2-ethoxy-",CCOCCO,303.15,40000.0,945.8,,,,,,,,,,,,,
863294,je049929f,"ethanol, 2-ethoxy-",CCOCCO,303.15,45000.0,948.6,,,,,,,,,,,,,
863295,je049929f,"ethanol, 2-ethoxy-",CCOCCO,303.15,50000.0,951.3,,,,,,,,,,,,,
863296,je049929f,"ethanol, 2-ethoxy-",CCOCCO,303.15,55000.0,953.8,,,,,,,,,,,,,
863297,je049929f,"ethanol, 2-ethoxy-",CCOCCO,303.15,60000.0,956.3,,,,,,,,,,,,,
863299,je049929f,"ethanol, 2-ethoxy-",CCOCCO,313.15,5000.0,914.9,,,,,,,,,,,,,
863300,je049929f,"ethanol, 2-ethoxy-",CCOCCO,313.15,10000.0,918.5,,,,,,,,,,,,,
863301,je049929f,"ethanol, 2-ethoxy-",CCOCCO,313.15,15000.0,922.1,,,,,,,,,,,,,
863302,je049929f,"ethanol, 2-ethoxy-",CCOCCO,313.15,20000.0,925.5,,,,,,,,,,,,,
863303,je049929f,"ethanol, 2-ethoxy-",CCOCCO,313.15,25000.0,928.7,,,,,,,,,,,,,
863304,je049929f,"ethanol, 2-ethoxy-",CCOCCO,313.15,30000.0,931.8,,,,,,,,,,,,,
863305,je049929f,"ethanol, 2-ethoxy-",CCOCCO,313.15,35000.0,934.9,,,,,,,,,,,,,
863306,je049929f,"ethanol, 2-ethoxy-",CCOCCO,313.15,40000.0,937.8,,,,,,,,,,,,,
863307,je049929f,"ethanol, 2-ethoxy-",CCOCCO,313.15,45000.0,940.7,,,,,,,,,,,,,
863308,je049929f,"ethanol, 2-ethoxy-",CCOCCO,313.15,50000.0,943.4,,,,,,,,,,,,,
863309,je049929f,"ethanol, 2-ethoxy-",CCOCCO,313.15,55000.0,946.1,,,,,,,,,,,,,
863310,je049929f,"ethanol, 2-ethoxy-",CCOCCO,313.15,60000.0,948.9,,,,,,,,,,,,,
863312,je049929f,"ethanol, 2-ethoxy-",CCOCCO,323.15,5000.0,905.8,,,,,,,,,,,,,
863313,je049929f,"ethanol, 2-ethoxy-",CCOCCO,323.15,10000.0,909.7,,,,,,,,,,,,,
863314,je049929f,"ethanol, 2-ethoxy-",CCOCCO,323.15,15000.0,913.4,,,,,,,,,,,,,
863315,je049929f,"ethanol, 2-ethoxy-",CCOCCO,323.15,20000.0,916.9,,,,,,,,,,,,,
863316,je049929f,"ethanol, 2-ethoxy-",CCOCCO,323.15,25000.0,920.3,,,,,,,,,,,,,
863317,je049929f,"ethanol, 2-ethoxy-",CCOCCO,323.15,30000.0,923.6,,,,,,,,,,,,,
863318,je049929f,"ethanol, 2-ethoxy-",CCOCCO,323.15,35000.0,926.9,,,,,,,,,,,,,
863319,je049929f,"ethanol, 2-ethoxy-",CCOCCO,323.15,40000.0,930.0,,,,,,,,,,,,,
863320,je049929f,"ethanol, 2-ethoxy-",CCOCCO,323.15,45000.0,933.0,,,,,,,,,,,,,
863321,je049929f,"ethanol, 2-ethoxy-",CCOCCO,323.15,50000.0,935.7,,,,,,,,,,,,,
863322,je049929f,"ethanol, 2-ethoxy-",CCOCCO,323.15,55000.0,938.7,,,,,,,,,,,,,
863323,je049929f,"ethanol, 2-ethoxy-",CCOCCO,323.15,60000.0,941.4,,,,,,,,,,,,,
863325,je049929f,"ethanol, 2-ethoxy-",CCOCCO,333.15,5000.0,896.5,,,,,,,,,,,,,
863326,je049929f,"ethanol, 2-ethoxy-",CCOCCO,333.15,10000.0,900.5,,,,,,,,,,,,,
863327,je049929f,"ethanol, 2-ethoxy-",CCOCCO,333.15,15000.0,904.5,,,,,,,,,,,,,
863328,je049929f,"ethanol, 2-ethoxy-",CCOCCO,333.15,20000.0,908.2,,,,,,,,,,,,,
863329,je049929f,"ethanol, 2-ethoxy-",CCOCCO,333.15,25000.0,911.8,,,,,,,,,,,,,
863330,je049929f,"ethanol, 2-ethoxy-",CCOCCO,333.15,30000.0,915.4,,,,,,,,,,,,,
863331,je049929f,"ethanol, 2-ethoxy-",CCOCCO,333.15,35000.0,918.7,,,,,,,,,,,,,
863332,je049929f,"ethanol, 2-ethoxy-",CCOCCO,333.15,40000.0,921.8,,,,,,,,,,,,,
863333,je049929f,"ethanol, 2-ethoxy-",CCOCCO,333.15,45000.0,925.0,,,,,,,,,,,,,
863334,je049929f,"ethanol, 2-ethoxy-",CCOCCO,333.15,50000.0,927.9,,,,,,,,,,,,,
863335,je049929f,"ethanol, 2-ethoxy-",CCOCCO,333.15,55000.0,931.1,,,,,,,,,,,,,
863336,je049929f,"ethanol, 2-ethoxy-",CCOCCO,333.15,60000.0,933.9,,,,,,,,,,,,,
863338,je049929f,"ethanol, 2-ethoxy-",CCOCCO,343.15,5000.0,887.2,,,,,,,,,,,,,
863339,je049929f,"ethanol, 2-ethoxy-",CCOCCO,343.15,10000.0,891.4,,,,,,,,,,,,,
863340,je049929f,"ethanol, 2-ethoxy-",CCOCCO,343.15,15000.0,895.6,,,,,,,,,,,,,
863341,je049929f,"ethanol, 2-ethoxy-",CCOCCO,343.15,20000.0,899.4,,,,,,,,,,,,,
863342,je049929f,"ethanol, 2-ethoxy-",CCOCCO,343.15,25000.0,903.4,,,,,,,,,,,,,
863343,je049929f,"ethanol, 2-ethoxy-",CCOCCO,343.15,30000.0,906.9,,,,,,,,,,,,,
863344,je049929f,"ethanol, 2-ethoxy-",CCOCCO,343.15,35000.0,910.5,,,,,,,,,,,,,
863345,je049929f,"ethanol, 2-ethoxy-",CCOCCO,343.15,40000.0,913.8,,,,,,,,,,,,,
863346,je049929f,"ethanol, 2-ethoxy-",CCOCCO,343.15,45000.0,917.2,,,,,,,,,,,,,
863347,je049929f,"ethanol, 2-ethoxy-",CCOCCO,343.15,50000.0,920.4,,,,,,,,,,,,,
863348,je049929f,"ethanol, 2-ethoxy-",CCOCCO,343.15,55000.0,923.4,,,,,,,,,,,,,
863349,je049929f,"ethanol, 2-ethoxy-",CCOCCO,343.15,60000.0,926.5,,,,,,,,,,,,,
863351,je049929f,"ethanol, 2-ethoxy-",CCOCCO,353.15,5000.0,877.6,,,,,,,,,,,,,
863352,je049929f,"ethanol, 2-ethoxy-",CCOCCO,353.15,10000.0,882.0,,,,,,,,,,,,,
863353,je049929f,"ethanol, 2-ethoxy-",CCOCCO,353.15,15000.0,886.5,,,,,,,,,,,,,
863354,je049929f,"ethanol, 2-ethoxy-",CCOCCO,353.15,20000.0,890.6,,,,,,,,,,,,,
863355,je049929f,"ethanol, 2-ethoxy-",CCOCCO,353.15,25000.0,894.8,,,,,,,,,,,,,
863356,je049929f,"ethanol, 2-ethoxy-",CCOCCO,353.15,30000.0,898.5,,,,,,,,,,,,,
863357,je049929f,"ethanol, 2-ethoxy-",CCOCCO,353.15,35000.0,902.0,,,,,,,,,,,,,
863358,je049929f,"ethanol, 2-ethoxy-",CCOCCO,353.15,40000.0,905.9,,,,,,,,,,,,,
863359,je049929f,"ethanol, 2-ethoxy-",CCOCCO,353.15,45000.0,908.8,,,,,,,,,,,,,
863360,je049929f,"ethanol, 2-ethoxy-",CCOCCO,353.15,50000.0,912.5,,,,,,,,,,,,,
863361,je049929f,"ethanol, 2-ethoxy-",CCOCCO,353.15,55000.0,915.7,,,,,,,,,,,,,
863362,je049929f,"ethanol, 2-ethoxy-",CCOCCO,353.15,60000.0,918.7,,,,,,,,,,,,,
863954,je049932z,water,O,293.15,101.3,997.2,,,,,,,,,,,,,
865710,je049943s,"1,2-ethanediol",OCCO,298.15,101.325,1109.8,,,,,,,,,,,,,
865711,je049943s,"1,2-ethanediol",OCCO,308.15,101.325,1102.93,,,,,,,,,,,,,
865712,je049943s,"1,2-propanediol",CC(O)CO,308.15,101.325,1026.15,,,,,,,,,,,,,
865713,je049943s,bis(2-hydroxyethyl) ether,OCCOCCO,298.15,101.325,1112.38,,,,,,,,,,,,,
865714,je049943s,bis(2-hydroxyethyl) ether,OCCOCCO,308.15,101.325,1105.88,,,,,,,,,,,,,
865715,je049943s,triethylene glycol,OCCOCCOCCO,298.15,101.325,1119.78,,,,,,,,,,,,,
865716,je049943s,triethylene glycol,OCCOCCOCCO,308.15,101.325,1112.61,,,,,,,,,,,,,
865718,je049943s,2-phenylethanol,OCCc1ccccc1,308.15,101.325,1008.68,,,,,,,,,,,,,
866257,je049953t,2-methylpentane,CCCC(C)C,298.15,101.325,648.45,,,,,,,,,,,,,
866959,je049960h,"1,2-propanediol",CC(O)CO,298.85,101.325,1033.0,,,,,,,,,,,,,
866960,je049960h,"1,2-propanediol",CC(O)CO,318.05,101.325,1018.0,,,,,,,,,,,,,
866961,je049960h,"1,2-propanediol",CC(O)CO,339.0,101.325,1003.0,,,,,,,,,,,,,
866962,je049960h,"1,2-propanediol",CC(O)CO,359.4,101.325,986.1,,,,,,,,,,,,,
866963,je049960h,"1,2-propanediol",CC(O)CO,380.95,101.325,967.6,,,,,,,,,,,,,
866964,je049960h,"1,2-propanediol",CC(O)CO,399.6,101.325,951.2,,,,,,,,,,,,,
866986,je049960h,"propanol, oxybis-",OCCCOCCCO,297.45,101.325,1020.0,,,,,,,,,,,,,
866987,je049960h,"propanol, oxybis-",OCCCOCCCO,313.05,101.325,1008.0,,,,,,,,,,,,,
866988,je049960h,"propanol, oxybis-",OCCCOCCCO,333.1,101.325,992.4,,,,,,,,,,,,,
866989,je049960h,"propanol, oxybis-",OCCCOCCCO,353.1,101.325,976.1,,,,,,,,,,,,,
866990,je049960h,"propanol, oxybis-",OCCCOCCCO,372.25,101.325,960.3,,,,,,,,,,,,,
866991,je049960h,"propanol, oxybis-",OCCCOCCCO,391.45,101.325,943.1,,,,,,,,,,,,,
868098,je0499768,1-propanol,CCCO,251.5,101.325,,,,,,,123.2,,,,,,,
868099,je0499768,1-propanol,CCCO,254.28,101.325,,,,,,,123.87,,,,,,,
868100,je0499768,1-propanol,CCCO,257.05,101.325,,,,,,,124.8,,,,,,,
868101,je0499768,1-propanol,CCCO,259.81,101.325,,,,,,,125.83,,,,,,,
868102,je0499768,1-propanol,CCCO,262.55,101.325,,,,,,,126.88,,,,,,,
868103,je0499768,1-propanol,CCCO,265.28,101.325,,,,,,,127.98,,,,,,,
868104,je0499768,1-propanol,CCCO,267.99,101.325,,,,,,,129.08,,,,,,,
868105,je0499768,1-propanol,CCCO,270.68,101.325,,,,,,,130.22,,,,,,,
868106,je0499768,1-propanol,CCCO,273.36,101.325,,,,,,,131.39,,,,,,,
868107,je0499768,1-propanol,CCCO,276.02,101.325,,,,,,,132.62,,,,,,,
868108,je0499768,1-propanol,CCCO,278.67,101.325,,,,,,,133.86,,,,,,,
868109,je0499768,1-propanol,CCCO,281.3,101.325,,,,,,,135.13,,,,,,,
868110,je0499768,1-propanol,CCCO,283.91,101.325,,,,,,,136.42,,,,,,,
868111,je0499768,1-propanol,CCCO,286.51,101.325,,,,,,,137.76,,,,,,,
868112,je0499768,1-propanol,CCCO,289.09,101.325,,,,,,,139.17,,,,,,,
868113,je0499768,1-propanol,CCCO,291.66,101.325,,,,,,,140.59,,,,,,,
868114,je0499768,1-propanol,CCCO,294.2,101.325,,,,,,,141.98,,,,,,,
868115,je0499768,1-propanol,CCCO,296.74,101.325,,,,,,,143.51,,,,,,,
868116,je0499768,1-propanol,CCCO,299.25,101.325,,,,,,,144.96,,,,,,,
868117,je0499768,1-propanol,CCCO,301.34,101.325,,,,,,,146.08,,,,,,,
868118,je0499768,1-propanol,CCCO,303.15,101.325,,,,,,,147.29,,,,,,,
868119,je0499768,1-propanol,CCCO,305.04,101.325,,,,,,,148.45,,,,,,,
868120,je0499768,1-propanol,CCCO,306.99,101.325,,,,,,,149.78,,,,,,,
868121,je0499768,1-propanol,CCCO,308.94,101.325,,,,,,,151.07,,,,,,,
868122,je0499768,1-propanol,CCCO,310.9,101.325,,,,,,,152.24,,,,,,,
868123,je0499768,1-propanol,CCCO,312.85,101.325,,,,,,,153.55,,,,,,,
868124,je0499768,1-propanol,CCCO,314.81,101.325,,,,,,,155.12,,,,,,,
868125,je0499768,1-propanol,CCCO,316.76,101.325,,,,,,,156.37,,,,,,,
868126,je0499768,1-propanol,CCCO,318.71,101.325,,,,,,,157.72,,,,,,,
868127,je0499768,1-propanol,CCCO,320.67,101.325,,,,,,,159.16,,,,,,,
868128,je0499768,1-propanol,CCCO,322.62,101.325,,,,,,,160.63,,,,,,,
868129,je0499768,1-propanol,CCCO,324.58,101.325,,,,,,,162.08,,,,,,,
868130,je0499768,1-propanol,CCCO,326.53,101.325,,,,,,,163.47,,,,,,,
868131,je0499768,1-propanol,CCCO,328.49,101.325,,,,,,,165.03,,,,,,,
868132,je0499768,1-propanol,CCCO,330.44,101.325,,,,,,,166.52,,,,,,,
868133,je0499768,1-propanol,CCCO,332.4,101.325,,,,,,,168.01,,,,,,,
868134,je0499768,1-propanol,CCCO,334.35,101.325,,,,,,,169.52,,,,,,,
868135,je0499768,1-propanol,CCCO,336.31,101.325,,,,,,,171.04,,,,,,,
868136,je0499768,1-propanol,CCCO,338.26,101.325,,,,,,,172.66,,,,,,,
868137,je0499768,1-propanol,CCCO,340.22,101.325,,,,,,,174.2,,,,,,,
868138,je0499768,1-propanol,CCCO,342.17,101.325,,,,,,,175.61,,,,,,,
868139,je0499768,1-propanol,CCCO,344.13,101.325,,,,,,,177.2,,,,,,,
868140,je0499768,1-propanol,CCCO,346.1,101.325,,,,,,,178.27,,,,,,,
868141,je0499768,1-propanol,CCCO,348.07,101.325,,,,,,,180.29,,,,,,,
868142,je0499768,1-propanol,CCCO,350.04,101.325,,,,,,,181.83,,,,,,,
868208,je0499768,1-propanol,CCCO,260.0,101.325,,,,,,,,,,,,,24.098,24.098
868209,je0499768,1-propanol,CCCO,270.0,101.325,,,,,,,,,,,,,25.377,25.377
868210,je0499768,1-propanol,CCCO,280.0,101.325,,,,,,,,,,,,,26.698,26.698
868211,je0499768,1-propanol,CCCO,290.0,101.325,,,,,,,,,,,,,28.068,28.068
868212,je0499768,1-propanol,CCCO,298.15,101.325,,,,,,,,,,,,,29.225,29.225
868213,je0499768,1-propanol,CCCO,300.0,101.325,,,,,,,,,,,,,29.493,29.493
868214,je0499768,1-propanol,CCCO,310.0,101.325,,,,,,,,,,,,,30.978,30.978
868215,je0499768,1-propanol,CCCO,320.0,101.325,,,,,,,,,,,,,32.529,32.529
868216,je0499768,1-propanol,CCCO,330.0,101.325,,,,,,,,,,,,,34.152,34.152
868217,je0499768,1-propanol,CCCO,340.0,101.325,,,,,,,,,,,,,35.851,35.851
868218,je0499768,1-propanol,CCCO,350.0,101.325,,,,,,,,,,,,,37.628,37.628
868947,je0500025,ethanol,CCO,293.15,101.0,788.24,,,,,,,,,,,,,
868948,je0500025,ethanol,CCO,303.15,101.0,780.73,,,,,,,,,,,,,
868949,je0500025,ethanol,CCO,313.15,101.0,771.98,,,,,,,,,,,,,
869491,je050006+,ethanol,CCO,283.15,101.325,,,1195.2,,,,,,,,,,,
869492,je050006+,ethanol,CCO,298.15,101.325,,,1143.3,,,,,,,,,,,
869493,je050006+,ethanol,CCO,313.15,101.325,,,1093.8,,,,,,,,,,,
869494,je050006+,ethanol,CCO,283.15,101.325,797.94,,,,,,,,,,,,,
869495,je050006+,ethanol,CCO,298.15,101.325,785.12,,,,,,,,,,,,,
869496,je050006+,ethanol,CCO,313.15,101.325,772.53,,,,,,,,,,,,,
