;filename;components;SMILES;CAS;InChI;Temperature, K;Pressure, kPa;Molar heat capacity at constant pressure, J/K/mol;Molar heat capacity at constant pressure, J/K/mol_std
995793;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;353.37;101.325;286.57;2.8657
995794;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;356.13;101.325;288.33;2.8833
995795;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;363.41;101.325;288.87;2.8887
995796;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;357.55;101.325;289.27;2.8927
995797;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;358.99;101.325;289.94;2.8994
995798;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;361.93;101.325;290.05;2.9005
995799;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;360.45;101.325;290.3;2.903
995800;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;368.71;101.325;295.14;2.9514
995801;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;369.9;101.325;295.38;2.9538
995802;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;371.09;101.325;296.21;2.9621
995803;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;367.51;101.325;296.63;2.9663
995804;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;372.27;101.325;296.96;2.9696
995805;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;373.45;101.325;297.66;2.9766
995806;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;374.63;101.325;298.2;2.982
995807;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;375.81;101.325;298.87;2.9887
995808;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;376.99;101.325;299.38;2.9938
995809;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;378.17;101.325;299.76;2.9976
995810;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;379.34;101.325;300.28;3.0028
995811;je060411g;neopentyl alcohol;CC(C)(C)CO;75-84-3;InChIKey=KPSSIOMAKSHJJG-UHFFFAOYSA-N;380.52;101.325;300.53;3.0053
995957;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;250.7;101.325;175.88;1.7588
995958;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;251.66;101.325;176.43;1.7643
995959;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;252.64;101.325;177.14;1.7714
995960;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;253.59;101.325;177.16;1.7716
995961;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;254.57;101.325;177.34;1.7734
995962;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;255.52;101.325;177.97;1.7797
995963;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;256.5;101.325;178.62;1.7862
995964;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;257.44;101.325;179.24;1.7924
995965;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;258.43;101.325;179.85;1.7985
995966;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;259.36;101.325;180.45;1.8045
995967;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;260.34;101.325;181.06;1.8106
995968;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;261.27;101.325;181.7;1.817
995969;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;262.25;101.325;182.25;1.8225
995970;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;263.18;101.325;182.89;1.8289
995971;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;264.15;101.325;183.6;1.836
995972;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;265.08;101.325;184.25;1.8425
995973;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;266.04;101.325;184.88;1.8488
995974;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;266.97;101.325;185.71;1.8571
995975;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;267.93;101.325;186.53;1.8653
995976;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;268.85;101.325;187.04;1.8704
995977;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;269.81;101.325;187.76;1.8776
995978;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;270.72;101.325;188.25;1.8825
995979;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;271.68;101.325;189.05;1.8905
995980;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;272.59;101.325;189.75;1.8975
995981;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;273.55;101.325;190.39;1.9039
995982;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;274.46;101.325;191.2;1.912
995983;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;275.41;101.325;191.82;1.9182
995984;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;276.31;101.325;192.56;1.9256
995985;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;277.26;101.325;193.3;1.933
995986;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;278.16;101.325;193.91;1.9391
995987;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;279.11;101.325;194.8;1.948
995988;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;280.0;101.325;195.48;1.9548
995989;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;280.94;101.325;196.42;1.9642
995990;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;281.83;101.325;197.02;1.9702
995991;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;282.77;101.325;197.86;1.9786
995992;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;283.66;101.325;198.58;1.9858
995993;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;284.6;101.325;199.41;1.9941
995994;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;285.47;101.325;200.28;2.0028
995995;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;286.41;101.325;201.04;2.0104
995996;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;287.29;101.325;201.86;2.0186
995997;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;288.22;101.325;202.76;2.0276
995998;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;289.09;101.325;203.46;2.0346
995999;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;290.02;101.325;204.47;2.0447
996000;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;290.89;101.325;205.13;2.0513
996001;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;291.81;101.325;206.07;2.0607
996002;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;292.67;101.325;206.55;2.0655
996003;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;293.6;101.325;207.65;2.0765
996004;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;294.46;101.325;208.23;2.0823
996005;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;295.38;101.325;209.45;2.0945
996006;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;296.23;101.325;210.26;2.1026
996007;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;297.15;101.325;211.14;2.1114
996008;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;298.0;101.325;211.98;2.1198
996009;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;298.92;101.325;212.94;2.1294
996010;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;299.76;101.325;213.73;2.1373
996011;je060411g;2-methyl-1-butanol;CCC(C)CO;1565-80-6;InChIKey=QPRQEDXDYOZYLA-UHFFFAOYSA-N;300.68;101.325;214.69;2.1469
996421;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;250.37;101.325;190.8;1.908
996422;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;252.21;101.325;192.67;1.9267
996423;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;254.03;101.325;194.25;1.9425
996424;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;255.85;101.325;196.29;1.9629
996425;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;257.67;101.325;198.36;1.9836
996426;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;259.47;101.325;200.36;2.0036
996427;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;261.27;101.325;202.49;2.0249
996428;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;263.06;101.325;204.59;2.0459
996429;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;264.84;101.325;206.44;2.0644
996430;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;266.62;101.325;208.79;2.0879
996431;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;268.39;101.325;210.85;2.1085
996432;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;270.15;101.325;212.97;2.1297
996433;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;271.91;101.325;215.09;2.1509
996434;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;273.66;101.325;217.48;2.1748
996435;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;275.41;101.325;219.86;2.1986
996436;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;277.14;101.325;222.01;2.2201
996437;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;278.87;101.325;224.26;2.2426
996438;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;280.6;101.325;226.68;2.2668
996439;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;282.31;101.325;228.97;2.2897
996440;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;284.02;101.325;230.98;2.3098
996441;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;285.72;101.325;233.15;2.3315
996442;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;287.42;101.325;234.9;2.349
996443;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;289.11;101.325;237.64;2.3764
996444;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;290.79;101.325;239.38;2.3938
996445;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;292.47;101.325;241.39;2.4139
996446;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;294.15;101.325;243.38;2.4338
996447;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;295.81;101.325;245.77;2.4577
996448;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;297.47;101.325;247.45;2.4745
996449;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;299.13;101.325;249.65;2.4965
996450;je060411g;3-methyl-2-butanol;CC(C)C(C)O;70116-68-6;InChIKey=MXLMTQWGSQIYOW-UHFFFAOYSA-N;300.78;101.325;250.94;2.5094
996607;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;250.22;101.325;184.81;1.8481
996608;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;252.04;101.325;185.96;1.8596
996609;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;252.19;101.325;186.49;1.8649
996610;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;254.17;101.325;187.53;1.8753
996611;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;254.62;101.325;187.26;1.8726
996612;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;256.15;101.325;189.21;1.8921
996613;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;257.2;101.325;189.4;1.894
996614;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;258.13;101.325;190.9;1.909
996615;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;259.75;101.325;191.63;1.9163
996616;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;260.11;101.325;192.75;1.9275
996617;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;262.08;101.325;194.51;1.9451
996618;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;262.3;101.325;193.87;1.9387
996619;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;264.06;101.325;196.4;1.964
996620;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;264.83;101.325;196.18;1.9618
996621;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;266.04;101.325;198.15;1.9815
996622;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;267.34;101.325;198.56;1.9856
996623;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;268.01;101.325;200.17;2.0017
996624;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;269.84;101.325;201.01;2.0101
996625;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;269.99;101.325;202.16;2.0216
996626;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;271.96;101.325;204.25;2.0425
996627;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;272.33;101.325;203.73;2.0373
996628;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;273.94;101.325;206.27;2.0627
996629;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;274.8;101.325;206.33;2.0633
996630;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;275.91;101.325;208.32;2.0832
996631;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;277.26;101.325;208.61;2.0861
996632;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;277.88;101.325;210.5;2.105
996633;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;279.7;101.325;211.18;2.1118
996634;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;279.86;101.325;212.62;2.1262
996635;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;281.83;101.325;214.76;2.1476
996636;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;282.13;101.325;213.77;2.1377
996637;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;283.81;101.325;216.99;2.1699
996638;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;284.54;101.325;216.55;2.1655
996639;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;285.79;101.325;219.38;2.1938
996640;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;286.94;101.325;219.25;2.1925
996641;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;287.77;101.325;221.67;2.2167
996642;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;289.33;101.325;222.07;2.2207
996643;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;289.75;101.325;224.09;2.2409
996644;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;291.7;101.325;224.87;2.2487
996645;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;291.73;101.325;226.3;2.263
996646;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;293.71;101.325;228.63;2.2863
996647;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;294.06;101.325;227.43;2.2743
996648;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;295.69;101.325;231.18;2.3118
996649;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;296.41;101.325;230.08;2.3008
996650;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;297.66;101.325;233.65;2.3365
996651;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;298.75;101.325;233.0;2.33
996652;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;299.65;101.325;235.81;2.3581
996653;je060411g;2-pentanol;CCCC(C)O;31087-44-2;InChIKey=JYVLIDXNZAXMDK-UHFFFAOYSA-N;301.07;101.325;235.62;2.3562
996869;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;250.16;101.325;191.69;1.9169
996870;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;250.61;101.325;193.22;1.9322
996871;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;251.68;101.325;193.3;1.933
996872;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;253.2;101.325;194.61;1.9461
996873;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;253.21;101.325;195.73;1.9573
996874;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;254.72;101.325;195.45;1.9545
996875;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;255.8;101.325;198.08;1.9808
996876;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;256.23;101.325;197.32;1.9732
996877;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;257.73;101.325;198.94;1.9894
996878;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;258.37;101.325;201.08;2.0108
996879;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;259.23;101.325;200.52;2.0052
996880;je060411g;3-pentanol;CCC(O)CC;584-02-1;InChIKey=AQIXEPGDORPWBJ-UHFFFAOYSA-N;260.72;101.325;202.41;2.0241
