,filename,components,smiles,"Speed of sound, m/s","Speed of sound, m/s_std"
1115146,je200609g,tetrahydrofuran,C1CCOC1,1374.98,0.05
1115147,je200609g,tetrahydrofuran,C1CCOC1,1325.78,0.05
1115148,je200609g,tetrahydrofuran,C1CCOC1,1277.37,0.05
1115149,je200609g,tetrahydrofuran,C1CCOC1,1229.61,0.05
1115150,je200609g,tetrahydrofuran,C1CCOC1,1182.37,0.05
1145789,je201152j,ethanol,CCO,1144.2,0.7
1151558,je201334p,water,O,1466.6,0.6
1151559,je201334p,water,O,1497.4,0.6
1151560,je201334p,water,O,1522.3,0.6
1158781,je300134c,water,O,1427.35,0.05
1158782,je300134c,water,O,1466.98,0.05
1158783,je300134c,water,O,1497.34,0.05
1158784,je300134c,water,O,1520.26,0.05
1158785,je300134c,water,O,1536.76,0.05
1158786,je300134c,water,O,1547.68,0.05
1158787,je300134c,water,O,1553.61,0.05
1168954,je300384g,1-propanol,CCCO,1206.0,1.0
1168955,je300384g,1-propanol,CCCO,1155.0,1.0
1168956,je300384g,1-propanol,CCCO,1105.0,1.0
1168963,je300384g,2-propanol,CC(C)O,1141.0,1.0
1168964,je300384g,2-propanol,CC(C)O,1088.0,1.0
1168965,je300384g,2-propanol,CC(C)O,1034.0,1.0
1168972,je300384g,1-butanol,CCCCO,1240.0,1.0
1168973,je300384g,1-butanol,CCCCO,1190.0,1.0
1168974,je300384g,1-butanol,CCCCO,1140.0,1.0
1188250,je300789a,1-methoxy-2-propanol,COCC(C)O,1298.14,0.5
1188251,je300789a,1-methoxy-2-propanol,COCC(C)O,1280.08,0.5
1188252,je300789a,1-methoxy-2-propanol,COCC(C)O,1261.54,0.5
1188253,je300789a,1-methoxy-2-propanol,COCC(C)O,1243.03,0.5
1188254,je300789a,1-methoxy-2-propanol,COCC(C)O,1224.5,0.5
1188290,je300789a,propylene glycol monoethyl ether,CCOCC(C)O,1287.05,0.5
1188291,je300789a,propylene glycol monoethyl ether,CCOCC(C)O,1269.02,0.5
1188292,je300789a,propylene glycol monoethyl ether,CCOCC(C)O,1250.5,0.5
1188293,je300789a,propylene glycol monoethyl ether,CCOCC(C)O,1231.98,0.5
1188294,je300789a,propylene glycol monoethyl ether,CCOCC(C)O,1213.53,0.5
1188295,je300789a,1-propoxy-2-propanol,CCCOCC(C)O,1282.87,0.5
1188296,je300789a,1-propoxy-2-propanol,CCCOCC(C)O,1266.18,0.5
1188297,je300789a,1-propoxy-2-propanol,CCCOCC(C)O,1247.82,0.5
1188298,je300789a,1-propoxy-2-propanol,CCCOCC(C)O,1229.44,0.5
1188299,je300789a,1-propoxy-2-propanol,CCCOCC(C)O,1211.05,0.5
1188310,je300789a,2-butoxy-1-propanol,CCCCOC(C)CO,1297.59,0.5
1188311,je300789a,2-butoxy-1-propanol,CCCCOC(C)CO,1279.95,0.5
1188312,je300789a,2-butoxy-1-propanol,CCCCOC(C)CO,1261.87,0.5
1188313,je300789a,2-butoxy-1-propanol,CCCCOC(C)CO,1243.85,0.5
1188314,je300789a,2-butoxy-1-propanol,CCCCOC(C)CO,1225.83,0.5
1226875,je400134d,heptane,CCCCCCC,1150.9,0.1
1226876,je400134d,heptane,CCCCCCC,1129.6,0.1
1226877,je400134d,heptane,CCCCCCC,1111.2,0.1
1226881,je400134d,cyclohexane,C1CCCCC1,1278.0,0.1
1226882,je400134d,cyclohexane,C1CCCCC1,1253.6,0.1
1226883,je400134d,cyclohexane,C1CCCCC1,1229.9,0.1
1226887,je400134d,toluene,Cc1ccccc1,1325.8,0.1
1226888,je400134d,toluene,Cc1ccccc1,1304.4,0.1
1226889,je400134d,toluene,Cc1ccccc1,1283.7,0.1
1228189,je4001697,toluene,Cc1ccccc1,1476.76,0.34
1228190,je4001697,toluene,Cc1ccccc1,1481.1,0.34
1228191,je4001697,toluene,Cc1ccccc1,1485.39,0.34
1228192,je4001697,toluene,Cc1ccccc1,1489.66,0.34
1228193,je4001697,toluene,Cc1ccccc1,1493.9,0.35
1228194,je4001697,toluene,Cc1ccccc1,1498.11,0.35
1228195,je4001697,toluene,Cc1ccccc1,1502.29,0.35
1228196,je4001697,toluene,Cc1ccccc1,1506.45,0.35
1228197,je4001697,toluene,Cc1ccccc1,1510.58,0.35
1228198,je4001697,toluene,Cc1ccccc1,1514.67,0.35
1228199,je4001697,toluene,Cc1ccccc1,1518.75,0.35
1228200,je4001697,toluene,Cc1ccccc1,1528.82,0.36
1228201,je4001697,toluene,Cc1ccccc1,1548.49,0.36
1228202,je4001697,toluene,Cc1ccccc1,1558.1,0.37
1228203,je4001697,toluene,Cc1ccccc1,1576.92,0.37
1228204,je4001697,toluene,Cc1ccccc1,1595.21,0.38
1228205,je4001697,toluene,Cc1ccccc1,1613.03,0.39
1228206,je4001697,toluene,Cc1ccccc1,1630.39,0.39
1228207,je4001697,toluene,Cc1ccccc1,1647.33,0.4
1228208,je4001697,toluene,Cc1ccccc1,1663.87,0.4
1228209,je4001697,toluene,Cc1ccccc1,1695.85,0.42
1228210,je4001697,toluene,Cc1ccccc1,1726.52,0.43
1228211,je4001697,toluene,Cc1ccccc1,1755.96,0.44
1228212,je4001697,toluene,Cc1ccccc1,1784.35,0.45
1228213,je4001697,toluene,Cc1ccccc1,1538.73,0.36
1228214,je4001697,toluene,Cc1ccccc1,1811.73,0.46
1228215,je4001697,toluene,Cc1ccccc1,1385.49,0.32
1228216,je4001697,toluene,Cc1ccccc1,1390.25,0.32
1228217,je4001697,toluene,Cc1ccccc1,1394.98,0.32
1228218,je4001697,toluene,Cc1ccccc1,1399.66,0.32
1228219,je4001697,toluene,Cc1ccccc1,1404.31,0.32
1228220,je4001697,toluene,Cc1ccccc1,1408.92,0.33
1228221,je4001697,toluene,Cc1ccccc1,1413.5,0.33
1228222,je4001697,toluene,Cc1ccccc1,1418.04,0.33
1228223,je4001697,toluene,Cc1ccccc1,1422.55,0.33
1228224,je4001697,toluene,Cc1ccccc1,1427.02,0.33
1228225,je4001697,toluene,Cc1ccccc1,1431.46,0.33
1228226,je4001697,toluene,Cc1ccccc1,1442.42,0.34
1228227,je4001697,toluene,Cc1ccccc1,1453.19,0.34
1228228,je4001697,toluene,Cc1ccccc1,1463.78,0.34
1228229,je4001697,toluene,Cc1ccccc1,1474.18,0.35
1228230,je4001697,toluene,Cc1ccccc1,1494.49,0.35
1228231,je4001697,toluene,Cc1ccccc1,1514.18,0.36
1228232,je4001697,toluene,Cc1ccccc1,1533.29,0.37
1228233,je4001697,toluene,Cc1ccccc1,1551.88,0.37
1228234,je4001697,toluene,Cc1ccccc1,1569.95,0.38
1228235,je4001697,toluene,Cc1ccccc1,1587.57,0.39
1228236,je4001697,toluene,Cc1ccccc1,1621.55,0.4
1228237,je4001697,toluene,Cc1ccccc1,1653.99,0.41
1228238,je4001697,toluene,Cc1ccccc1,1685.08,0.42
1228239,je4001697,toluene,Cc1ccccc1,1714.93,0.43
1228240,je4001697,toluene,Cc1ccccc1,1743.69,0.44
1228241,je4001697,toluene,Cc1ccccc1,1297.15,0.3
1228242,je4001697,toluene,Cc1ccccc1,1302.4,0.3
1228243,je4001697,toluene,Cc1ccccc1,1307.6,0.3
1228244,je4001697,toluene,Cc1ccccc1,1312.74,0.3
1228245,je4001697,toluene,Cc1ccccc1,1297.13,0.3
1228246,je4001697,toluene,Cc1ccccc1,1302.37,0.3
1228247,je4001697,toluene,Cc1ccccc1,1307.56,0.3
1228248,je4001697,toluene,Cc1ccccc1,1312.7,0.3
1228249,je4001697,toluene,Cc1ccccc1,1317.8,0.3
1228250,je4001697,toluene,Cc1ccccc1,1322.86,0.31
1228251,je4001697,toluene,Cc1ccccc1,1327.87,0.31
1228252,je4001697,toluene,Cc1ccccc1,1332.83,0.31
1228253,je4001697,toluene,Cc1ccccc1,1337.75,0.31
1228254,je4001697,toluene,Cc1ccccc1,1342.63,0.31
1228255,je4001697,toluene,Cc1ccccc1,1347.47,0.31
1228256,je4001697,toluene,Cc1ccccc1,1359.39,0.32
1228257,je4001697,toluene,Cc1ccccc1,1371.09,0.32
1228258,je4001697,toluene,Cc1ccccc1,1382.55,0.32
1228259,je4001697,toluene,Cc1ccccc1,1393.79,0.33
1228260,je4001697,toluene,Cc1ccccc1,1415.68,0.33
1228261,je4001697,toluene,Cc1ccccc1,1436.82,0.34
1228262,je4001697,toluene,Cc1ccccc1,1457.3,0.35
1228263,je4001697,toluene,Cc1ccccc1,1477.14,0.35
1228264,je4001697,toluene,Cc1ccccc1,1496.4,0.36
1228265,je4001697,toluene,Cc1ccccc1,1515.12,0.37
1228266,je4001697,toluene,Cc1ccccc1,1551.11,0.38
1228267,je4001697,toluene,Cc1ccccc1,1585.36,0.39
1228268,je4001697,toluene,Cc1ccccc1,1618.06,0.4
1228269,je4001697,toluene,Cc1ccccc1,1649.39,0.42
1228270,je4001697,toluene,Cc1ccccc1,1679.48,0.43
1228271,je4001697,toluene,Cc1ccccc1,1211.56,0.28
1228272,je4001697,toluene,Cc1ccccc1,1211.57,0.28
1228273,je4001697,toluene,Cc1ccccc1,1217.34,0.28
1228274,je4001697,toluene,Cc1ccccc1,1223.07,0.28
1228275,je4001697,toluene,Cc1ccccc1,1228.73,0.28
1228276,je4001697,toluene,Cc1ccccc1,1234.33,0.29
1228277,je4001697,toluene,Cc1ccccc1,1239.88,0.29
1228278,je4001697,toluene,Cc1ccccc1,1245.37,0.29
1228279,je4001697,toluene,Cc1ccccc1,1250.8,0.29
1228280,je4001697,toluene,Cc1ccccc1,1256.17,0.29
1228281,je4001697,toluene,Cc1ccccc1,1261.5,0.29
1228282,je4001697,toluene,Cc1ccccc1,1266.77,0.29
1228283,je4001697,toluene,Cc1ccccc1,1279.74,0.3
1228284,je4001697,toluene,Cc1ccccc1,1292.43,0.3
1228285,je4001697,toluene,Cc1ccccc1,1304.82,0.31
1228286,je4001697,toluene,Cc1ccccc1,1316.97,0.31
1228287,je4001697,toluene,Cc1ccccc1,1340.53,0.32
1228288,je4001697,toluene,Cc1ccccc1,1363.2,0.32
1228289,je4001697,toluene,Cc1ccccc1,1385.08,0.33
1228290,je4001697,toluene,Cc1ccccc1,1406.22,0.34
1228291,je4001697,toluene,Cc1ccccc1,1446.53,0.35
1228292,je4001697,toluene,Cc1ccccc1,1426.68,0.34
1228293,je4001697,toluene,Cc1ccccc1,1484.55,0.36
1228294,je4001697,toluene,Cc1ccccc1,1520.59,0.38
1228295,je4001697,toluene,Cc1ccccc1,1554.89,0.39
1228296,je4001697,toluene,Cc1ccccc1,1587.66,0.4
1228297,je4001697,toluene,Cc1ccccc1,1619.07,0.41
1228298,je4001697,toluene,Cc1ccccc1,1128.51,0.26
1228299,je4001697,toluene,Cc1ccccc1,1134.9,0.26
1228300,je4001697,toluene,Cc1ccccc1,1141.21,0.26
1228301,je4001697,toluene,Cc1ccccc1,1147.45,0.26
1228302,je4001697,toluene,Cc1ccccc1,1153.61,0.27
1228303,je4001697,toluene,Cc1ccccc1,1128.51,0.26
1228304,je4001697,toluene,Cc1ccccc1,1134.9,0.26
1228305,je4001697,toluene,Cc1ccccc1,1141.22,0.26
1228306,je4001697,toluene,Cc1ccccc1,1147.45,0.26
1228307,je4001697,toluene,Cc1ccccc1,1153.62,0.27
1228308,je4001697,toluene,Cc1ccccc1,1159.71,0.27
1228309,je4001697,toluene,Cc1ccccc1,1165.72,0.27
1228310,je4001697,toluene,Cc1ccccc1,1171.67,0.27
1228311,je4001697,toluene,Cc1ccccc1,1177.55,0.27
1228312,je4001697,toluene,Cc1ccccc1,1183.36,0.27
1228313,je4001697,toluene,Cc1ccccc1,1189.11,0.28
1228314,je4001697,toluene,Cc1ccccc1,1203.23,0.28
1228315,je4001697,toluene,Cc1ccccc1,1216.98,0.28
1228316,je4001697,toluene,Cc1ccccc1,1230.4,0.29
1228317,je4001697,toluene,Cc1ccccc1,1243.5,0.29
1228318,je4001697,toluene,Cc1ccccc1,1268.83,0.3
1228319,je4001697,toluene,Cc1ccccc1,1293.1,0.31
1228320,je4001697,toluene,Cc1ccccc1,1316.43,0.31
1228321,je4001697,toluene,Cc1ccccc1,1338.91,0.32
1228322,je4001697,toluene,Cc1ccccc1,1360.61,0.33
1228323,je4001697,toluene,Cc1ccccc1,1381.6,0.34
1228324,je4001697,toluene,Cc1ccccc1,1421.66,0.35
1228325,je4001697,toluene,Cc1ccccc1,1459.49,0.36
1228326,je4001697,toluene,Cc1ccccc1,1495.39,0.37
1228327,je4001697,toluene,Cc1ccccc1,1529.58,0.39
1228328,je4001697,toluene,Cc1ccccc1,1562.28,0.4
1228329,je4001697,toluene,Cc1ccccc1,1047.63,0.24
1228330,je4001697,toluene,Cc1ccccc1,1054.73,0.24
1228331,je4001697,toluene,Cc1ccccc1,1061.73,0.24
1228332,je4001697,toluene,Cc1ccccc1,1068.62,0.25
1228333,je4001697,toluene,Cc1ccccc1,1075.42,0.25
1228334,je4001697,toluene,Cc1ccccc1,1082.11,0.25
1228335,je4001697,toluene,Cc1ccccc1,1088.72,0.25
1228336,je4001697,toluene,Cc1ccccc1,1095.24,0.25
1228337,je4001697,toluene,Cc1ccccc1,1101.68,0.26
1228338,je4001697,toluene,Cc1ccccc1,1108.04,0.26
1228339,je4001697,toluene,Cc1ccccc1,1114.32,0.26
1228340,je4001697,toluene,Cc1ccccc1,1114.35,0.26
1228341,je4001697,toluene,Cc1ccccc1,1129.68,0.26
1228342,je4001697,toluene,Cc1ccccc1,1129.71,0.26
1228343,je4001697,toluene,Cc1ccccc1,1144.62,0.27
1228344,je4001697,toluene,Cc1ccccc1,1159.13,0.27
1228345,je4001697,toluene,Cc1ccccc1,1173.26,0.28
1228346,je4001697,toluene,Cc1ccccc1,1200.47,0.28
1228347,je4001697,toluene,Cc1ccccc1,1226.42,0.29
1228348,je4001697,toluene,Cc1ccccc1,1251.26,0.3
1228349,je4001697,toluene,Cc1ccccc1,1275.12,0.31
1228350,je4001697,toluene,Cc1ccccc1,1298.07,0.31
1228351,je4001697,toluene,Cc1ccccc1,1320.21,0.32
1228352,je4001697,toluene,Cc1ccccc1,1362.33,0.33
1228353,je4001697,toluene,Cc1ccccc1,1401.95,0.35
1228354,je4001697,toluene,Cc1ccccc1,1439.41,0.36
1228355,je4001697,toluene,Cc1ccccc1,1474.99,0.37
1228356,je4001697,toluene,Cc1ccccc1,1508.93,0.38
1228357,je4001697,toluene,Cc1ccccc1,968.429,0.22
1228358,je4001697,toluene,Cc1ccccc1,976.366,0.22
1228359,je4001697,toluene,Cc1ccccc1,984.155,0.23
1228360,je4001697,toluene,Cc1ccccc1,991.809,0.23
1228361,je4001697,toluene,Cc1ccccc1,999.336,0.23
1228362,je4001697,toluene,Cc1ccccc1,1006.74,0.23
1228363,je4001697,toluene,Cc1ccccc1,1014.03,0.23
1228364,je4001697,toluene,Cc1ccccc1,1021.2,0.24
1228365,je4001697,toluene,Cc1ccccc1,1028.27,0.24
1228366,je4001697,toluene,Cc1ccccc1,1035.23,0.24
1228367,je4001697,toluene,Cc1ccccc1,1042.09,0.24
1228368,je4001697,toluene,Cc1ccccc1,1058.83,0.25
1228369,je4001697,toluene,Cc1ccccc1,1075.03,0.25
1228370,je4001697,toluene,Cc1ccccc1,1090.72,0.26
1228371,je4001697,toluene,Cc1ccccc1,1105.95,0.26
1228372,je4001697,toluene,Cc1ccccc1,1135.15,0.27
1228373,je4001697,toluene,Cc1ccccc1,1162.87,0.28
1228374,je4001697,toluene,Cc1ccccc1,1189.28,0.28
1228375,je4001697,toluene,Cc1ccccc1,1214.55,0.29
1228376,je4001697,toluene,Cc1ccccc1,1238.78,0.3
1228377,je4001697,toluene,Cc1ccccc1,1262.09,0.31
1228378,je4001697,toluene,Cc1ccccc1,1306.28,0.32
1228379,je4001697,toluene,Cc1ccccc1,1347.66,0.33
1228380,je4001697,toluene,Cc1ccccc1,1386.66,0.35
1228381,je4001697,toluene,Cc1ccccc1,1423.62,0.36
1228382,je4001697,toluene,Cc1ccccc1,1458.77,0.37
1237354,je400274f,2-methyloctane,CCCCCCC(C)C,1242.2,0.5
1237355,je400274f,2-methyloctane,CCCCCCC(C)C,1201.3,0.5
1237356,je400274f,2-methyloctane,CCCCCCC(C)C,1160.7,0.5
1237357,je400274f,2-methyloctane,CCCCCCC(C)C,1120.7,0.5
1237358,je400274f,2-methyloctane,CCCCCCC(C)C,1081.2,0.5
1237384,je400274f,4-methyloctane,CCCCC(C)CCC,1254.9,0.5
1237385,je400274f,4-methyloctane,CCCCC(C)CCC,1213.0,0.5
1237386,je400274f,4-methyloctane,CCCCC(C)CCC,1171.6,0.5
1237387,je400274f,4-methyloctane,CCCCC(C)CCC,1130.8,0.5
1237388,je400274f,4-methyloctane,CCCCC(C)CCC,1090.7,0.5
1237414,je400274f,"nonane, 2-methyl-",CCCCCCCC(C)C,1271.4,0.5
1237415,je400274f,"nonane, 2-methyl-",CCCCCCCC(C)C,1231.1,0.5
1237416,je400274f,"nonane, 2-methyl-",CCCCCCCC(C)C,1191.3,0.5
1237417,je400274f,"nonane, 2-methyl-",CCCCCCCC(C)C,1152.0,0.5
1237418,je400274f,"nonane, 2-methyl-",CCCCCCCC(C)C,1113.4,0.5
1237503,je400274f,"heptane, 3,5-dimethyl-",CCC(C)CC(C)CC,1245.1,0.5
1237504,je400274f,"heptane, 3,5-dimethyl-",CCC(C)CC(C)CC,1203.3,0.5
1237505,je400274f,"heptane, 3,5-dimethyl-",CCC(C)CC(C)CC,1162.0,0.5
1237506,je400274f,"heptane, 3,5-dimethyl-",CCC(C)CC(C)CC,1121.3,0.5
1237507,je400274f,"heptane, 3,5-dimethyl-",CCC(C)CC(C)CC,1081.4,0.5
1237533,je400274f,"octane, 3,6-dimethyl-",CCC(C)CCC(C)CC,1277.8,0.5
1237534,je400274f,"octane, 3,6-dimethyl-",CCC(C)CCC(C)CC,1236.7,0.5
1237535,je400274f,"octane, 3,6-dimethyl-",CCC(C)CCC(C)CC,1196.2,0.5
1237536,je400274f,"octane, 3,6-dimethyl-",CCC(C)CCC(C)CC,1156.3,0.6
1237537,je400274f,"octane, 3,6-dimethyl-",CCC(C)CCC(C)CC,1117.2,0.5
1253384,je400512u,1-heptanol,CCCCCCCO,1328.3,0.13
1253385,je400512u,1-heptanol,CCCCCCCO,1311.3,0.13
1253386,je400512u,1-heptanol,CCCCCCCO,1294.5,0.13
1253387,je400512u,1-heptanol,CCCCCCCO,1277.7,0.13
1253388,je400512u,1-heptanol,CCCCCCCO,1261.1,0.13
1253389,je400512u,1-heptanol,CCCCCCCO,1245.1,0.13
1253402,je400512u,"1,4-dioxane",C1COCCO1,1345.1,0.13
1253403,je400512u,"1,4-dioxane",C1COCCO1,1323.1,0.13
1253404,je400512u,"1,4-dioxane",C1COCCO1,1301.3,0.13
1253405,je400512u,"1,4-dioxane",C1COCCO1,1279.7,0.13
1253406,je400512u,"1,4-dioxane",C1COCCO1,1258.2,0.13
1253407,je400512u,"1,4-dioxane",C1COCCO1,1237.4,0.13
1256103,je400539h,tetrahydrofuran,C1CCOC1,1268.0,1.0
1256104,je400539h,tetrahydrofuran,C1CCOC1,1248.0,1.0
1256105,je400539h,tetrahydrofuran,C1CCOC1,1228.0,1.0
1256106,je400539h,tetrahydrofuran,C1CCOC1,1212.0,1.0
1256115,je400539h,"1,4-dioxane",C1COCCO1,1328.0,1.0
1256116,je400539h,"1,4-dioxane",C1COCCO1,1320.0,1.0
1256117,je400539h,"1,4-dioxane",C1COCCO1,1312.0,1.0
1256118,je400539h,"1,4-dioxane",C1COCCO1,1304.0,1.0
1256127,je400539h,methoxybenzene,COc1ccccc1,1396.0,1.0
1256128,je400539h,methoxybenzene,COc1ccccc1,1380.0,1.0
1256129,je400539h,methoxybenzene,COc1ccccc1,1364.0,1.0
1256130,je400539h,methoxybenzene,COc1ccccc1,1348.0,1.0
1265472,je400722h,"1,3-dioxolane",C1COCO1,1338.7,0.1
1265473,je400722h,"1,3-dioxolane",C1COCO1,1316.8,0.1
1265474,je400722h,"1,3-dioxolane",C1COCO1,1294.7,0.1
1265478,je400722h,"1,4-dioxane",C1COCCO1,1346.0,0.1
1265479,je400722h,"1,4-dioxane",C1COCCO1,1324.4,0.1
1265480,je400722h,"1,4-dioxane",C1COCCO1,1302.5,0.1
1265484,je400722h,tetrahydropyran,C1CCOCC1,1269.8,0.1
1265485,je400722h,tetrahydropyran,C1CCOCC1,1246.8,0.1
1265486,je400722h,tetrahydropyran,C1CCOCC1,1224.4,0.1
1267852,je400781b,tetrahydrofuran,C1CCOC1,1301.9,0.5
1267853,je400781b,tetrahydrofuran,C1CCOC1,1277.5,0.5
1267854,je400781b,tetrahydrofuran,C1CCOC1,1253.2,0.5
1267855,je400781b,tetrahydrofuran,C1CCOC1,1229.0,0.5
1291386,je401120a,methanol,CO,1118.83,0.5
1291387,je401120a,methanol,CO,1085.99,0.5
1291388,je401120a,methanol,CO,1053.55,0.5
1291389,je401120a,methanol,CO,1021.53,0.5
1317764,je5004719,tetrahydropyran,C1CCOCC1,1269.8,0.1
1317765,je5004719,tetrahydropyran,C1CCOCC1,1246.8,0.1
1317766,je5004719,tetrahydropyran,C1CCOCC1,1224.4,0.1
1317770,je5004719,benzene,c1ccccc1,1299.4,0.1
1317771,je5004719,benzene,c1ccccc1,1276.07,0.1
1317772,je5004719,benzene,c1ccccc1,1252.91,0.1
1317776,je5004719,toluene,Cc1ccccc1,1304.6,0.1
1317777,je5004719,toluene,Cc1ccccc1,1283.2,0.1
1317778,je5004719,toluene,Cc1ccccc1,1261.8,0.1
1317782,je5004719,xylene,Cc1ccccc1C,1346.2,0.1
1317783,je5004719,xylene,Cc1ccccc1C,1326.2,0.1
1317784,je5004719,xylene,Cc1ccccc1C,1306.1,0.1
1323262,je500594z,ethanol,CCO,1212.93,0.02
1323263,je500594z,ethanol,CCO,1143.07,0.02
1323264,je500594z,ethanol,CCO,1075.67,0.02
1323265,je500594z,ethanol,CCO,1009.39,0.02
1332579,je5007604,methanol,CO,1119.3,0.5
1332580,je5007604,methanol,CO,1102.81,0.5
1332581,je5007604,methanol,CO,1086.39,0.5
1332582,je5007604,methanol,CO,1070.16,0.5
1332583,je5007604,methanol,CO,1053.93,0.5
1332584,je5007604,methanol,CO,1037.89,0.5
1332585,je5007604,methanol,CO,1021.87,0.5
1332593,je5007604,1-propanol,CCCO,1222.55,0.5
1332594,je5007604,1-propanol,CCCO,1205.64,0.5
1332595,je5007604,1-propanol,CCCO,1188.77,0.5
1332596,je5007604,1-propanol,CCCO,1172.01,0.5
1332597,je5007604,1-propanol,CCCO,1155.35,0.5
1332598,je5007604,1-propanol,CCCO,1138.65,0.5
1332599,je5007604,1-propanol,CCCO,1121.93,0.5
1332607,je5007604,1-butanol,CCCCO,1257.01,0.5
1332608,je5007604,1-butanol,CCCCO,1240.37,0.5
1332609,je5007604,1-butanol,CCCCO,1223.64,0.5
1332610,je5007604,1-butanol,CCCCO,1206.95,0.5
1332611,je5007604,1-butanol,CCCCO,1190.34,0.5
1332612,je5007604,1-butanol,CCCCO,1173.84,0.5
1332613,je5007604,1-butanol,CCCCO,1157.36,0.5
1347615,je5009334,2-phenylethanol,OCCc1ccccc1,1526.09,0.06
1347616,je5009334,2-phenylethanol,OCCc1ccccc1,1510.48,0.06
1347617,je5009334,2-phenylethanol,OCCc1ccccc1,1494.66,0.06
1347618,je5009334,2-phenylethanol,OCCc1ccccc1,1479.17,0.06
1347619,je5009334,2-phenylethanol,OCCc1ccccc1,1463.25,0.06
1347620,je5009334,2-phenylethanol,OCCc1ccccc1,1447.73,0.06
1347627,je5009334,butan-2-ol,CCC(C)O,1212.67,0.06
1347628,je5009334,butan-2-ol,CCC(C)O,1194.45,0.06
1347629,je5009334,butan-2-ol,CCC(C)O,1176.2,0.06
1347630,je5009334,butan-2-ol,CCC(C)O,1157.91,0.06
1347631,je5009334,butan-2-ol,CCC(C)O,1139.47,0.06
1347632,je5009334,butan-2-ol,CCC(C)O,1120.99,0.06
1347649,je5009334,"1,2-butanediol",CCC(O)CO,1452.61,0.06
1347650,je5009334,"1,2-butanediol",CCC(O)CO,1437.71,0.06
1347651,je5009334,"1,2-butanediol",CCC(O)CO,1423.6,0.06
1347652,je5009334,"1,2-butanediol",CCC(O)CO,1408.55,0.06
1347653,je5009334,"1,2-butanediol",CCC(O)CO,1394.02,0.06
1347654,je5009334,"1,2-butanediol",CCC(O)CO,1379.63,0.06
1347655,je5009334,"1,2-butanediol",CCC(O)CO,1438.19,0.06
1347656,je5009334,"1,2-butanediol",CCC(O)CO,1409.06,0.06
1347657,je5009334,"1,2-butanediol",CCC(O)CO,1394.54,0.06
1347658,je5009334,"1,2-butanediol",CCC(O)CO,1379.93,0.06
1347659,je5009334,"1,2-butanediol",CCC(O)CO,1438.23,0.06
1347660,je5009334,"1,2-butanediol",CCC(O)CO,1423.64,0.06
1347661,je5009334,"1,2-butanediol",CCC(O)CO,1409.25,0.06
1347662,je5009334,"1,2-butanediol",CCC(O)CO,1394.58,0.06
1347663,je5009334,"1,2-butanediol",CCC(O)CO,1380.02,0.06
1347670,je5009334,"1,3-butanediol",CC(O)CCO,1527.84,0.06
1347671,je5009334,"1,3-butanediol",CC(O)CCO,1514.06,0.06
1347672,je5009334,"1,3-butanediol",CC(O)CCO,1500.18,0.06
1347673,je5009334,"1,3-butanediol",CC(O)CCO,1486.27,0.06
1347674,je5009334,"1,3-butanediol",CC(O)CCO,1472.34,0.06
1347675,je5009334,"1,3-butanediol",CC(O)CCO,1458.31,0.06
1347682,je5009334,benzyl alcohol,OCc1ccccc1,1525.17,0.06
1347683,je5009334,benzyl alcohol,OCc1ccccc1,1509.34,0.06
1347684,je5009334,benzyl alcohol,OCc1ccccc1,1493.62,0.06
1347685,je5009334,benzyl alcohol,OCc1ccccc1,1478.03,0.06
1347686,je5009334,benzyl alcohol,OCc1ccccc1,1462.63,0.06
1347687,je5009334,benzyl alcohol,OCc1ccccc1,1447.28,0.06
1360216,je5010643,"1,4-dioxane",C1COCCO1,1357.7,0.2
1360217,je5010643,"1,4-dioxane",C1COCCO1,1344.8,0.2
1360218,je5010643,"1,4-dioxane",C1COCCO1,1331.9,0.2
1360219,je5010643,"1,4-dioxane",C1COCCO1,1319.0,0.2
1360220,je5010643,"1,4-dioxane",C1COCCO1,1306.2,0.2
1360221,je5010643,"1,4-dioxane",C1COCCO1,1293.3,0.2
1360222,je5010643,"1,4-dioxane",C1COCCO1,1280.4,0.2
1373469,je6005778,"1,2-butanediol",CCC(O)CO,1528.18,1.0
1373470,je6005778,"1,2-butanediol",CCC(O)CO,1486.59,1.0
1373471,je6005778,"1,2-butanediol",CCC(O)CO,1513.55,1.0
1373472,je6005778,"1,2-butanediol",CCC(O)CO,1472.75,1.0
1373473,je6005778,"1,2-butanediol",CCC(O)CO,1500.0,1.0
1373474,je6005778,"1,2-butanediol",CCC(O)CO,1583.21,1.0
1373475,je6005778,"1,2-butanediol",CCC(O)CO,1569.21,1.0
1373476,je6005778,"1,2-butanediol",CCC(O)CO,1543.51,1.0
1373477,je6005778,"1,2-butanediol",CCC(O)CO,1530.35,1.0
1373478,je6005778,"1,2-butanediol",CCC(O)CO,1556.36,1.0
1373479,je6005778,"1,2-butanediol",CCC(O)CO,1621.06,1.0
1373480,je6005778,"1,2-butanediol",CCC(O)CO,1634.28,1.0
1373481,je6005778,"1,2-butanediol",CCC(O)CO,1583.69,1.0
1373482,je6005778,"1,2-butanediol",CCC(O)CO,1596.48,1.0
1373483,je6005778,"1,2-butanediol",CCC(O)CO,1608.77,1.0
1373484,je6005778,"1,2-butanediol",CCC(O)CO,1633.4,1.0
1373485,je6005778,"1,2-butanediol",CCC(O)CO,1681.52,1.0
1373486,je6005778,"1,2-butanediol",CCC(O)CO,1668.75,1.0
